stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,2.17076833,2.181477001,2.192185672,1.0049089085,0.594776064703,2813361194,50117804,1.78142088925,6632119863,8686232626,0.763520866704,14156,0,2070375,0,25890816,0,0,0,0,0,0,0
coarse_local_size,setup,0.544959846,0.546271267,0.547582688,1.00240067724,0.148568198592,536230866,12992335,2.42289950538,1265903210,2082095288,0.607994848889,15710,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0148376089999,0.0151449919999,0.015452375,1.02029601601,0.0041924837436,12586976,337142,2.67849879113,25560935,50356591,0.507598598166,1028,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.739326295,8.786454248,8.833582201,1.0053637055,2.3966962862,11356484634,335611595,2.95524192403,30626613773,38311253603,0.799415599666,34250,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.549857993,14.634889111,14.719920229,1.00581016483,3.99375670518,10645408098,256192233,2.4065985131,26868300123,43976149801,0.610974363253,68953,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000227363000022,0.000231383000028,0.000235403000033,1.01737379153,6.38687095566e-05,9005661423,228732980,2.53987985175,22337435263,37295725187,0.598927495068,2,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.133239004,0.1342058945,0.135172785,1.0072045308,0.0366746020395,9125383558,239271131,2.62203916667,22621809739,37868153842,0.597383485696,1021,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00755065599992,0.00764140649994,0.00773215699996,1.01187615134,0.00209786149542,9011771814,228872996,2.53971139887,22353229015,37327448939,0.598841593797,407,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.177518005,0.1780257005,0.178533396,1.00285181015,0.0484390496879,9147338634,233292049,2.55038168296,22708885153,38071580723,0.596478652101,1565,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.15610000143e-05,0.000416875999917,0.000802190999821,1.92429163583,0.000217647625431,9006495919,228724203,2.53954706755,22339117580,37297057408,0.598951207749,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.00193094500014,0.00234784000008,0.00276473500003,1.17756533662,0.000750118123783,9005496681,228726486,2.53985420352,22337145200,37295640689,0.598921074617,34,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.050015712,0.0504348205001,0.0508539290001,1.00830990367,0.0137975081909,9227399346,229441065,2.48651929321,22768353004,37502114939,0.607121839423,1570,0,0,0,0,0,2,2,4859624,9719248,2429904,4859624
face_global_merge,compute,0.0788384059999,0.0792805369999,0.0797226679999,1.00557679119,0.0216300723731,9042112151,230477617,2.54893561539,22426450267,37641657186,0.595788069483,700,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0323232530002,0.0326269845001,0.032930716,1.00930921152,0.00893464541828,9023570386,229355068,2.54173301907,22380643399,37437353627,0.5978158505,4,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.28527446,0.2892406525,0.293206845,1.01371243104,0.0795518443719,9252759082,236854904,2.55983001287,22850583740,38436659159,0.594499736449,13939,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,225.51127445,254.691699516,283.872124581,1.11457155895,77.0191810365,268931761160,7509722445,2.79242675265,700626399237,1.10547719194e+12,0.633777344614,221574,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,33.635649378,37.3943906975,41.153132017,1.10051618035,11.1655222566,220905216841,6089323560,2.75653225717,546230185108,888651461929,0.614673140719,2565013,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00281831700022,0.00284193650009,0.00286555599996,1.00831105828,0.00077747252097,200737482794,5322188171,2.65131758002,506369118635,748153640357,0.676825041436,11,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.212741221,0.217825009,0.222908797,1.0233388628,0.0604788265706,200842650229,5325802447,2.651728824,506635212924,749061283933,0.676360164103,3267,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000158842000019,25.411805147,50.823451452,1.99999374928,13.7892391303,267833373255,5322244375,1.98714757251,638460987943,859853681783,0.742522828557,44,0,0,0,0,0,2,2,8,16,4,8
element_count_allgather,communication,5.12209999215e-05,0.00262954350001,0.00520786600009,1.98052095357,0.00141297978752,200743345256,5322128275,2.65121031445,506380874881,748152779112,0.676841534268,5,0,0,0,0,0,2,2,8,16,4,8
vertex_exchange_prepare,compute,5.32000012754e-06,5.03005001065e-05,9.52810000854e-05,1.89423564147,2.58513040185e-05,200736536899,5322127978,2.65130008728,506367362611,748141371023,0.676833794018,22,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00620375800008,0.0196422504998,0.0330807429996,1.68416256578,0.00897535021329,200780791044,5322165088,2.6507341964,506454951601,748211225418,0.676887668075,111,0,0,0,0,0,1,1,237116,237116,237116,237116
vertex_exchange_unpack,compute,1.2999998944e-06,0.00226166849984,0.00452203699979,1.99942520317,0.00122690308833,200737985054,5322154865,2.65129435446,506370887035,748149444321,0.676831201144,930,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_exchange_pack,compute,6.397842196,7.439542013,8.48124183,1.14002203565,2.30110054266,411662555932,10763996743,2.61476216087,1.04221033034e+12,1.52890530301e+12,0.68167094998,2876,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,8.92210000529e-05,1.0442081235,2.088327026,1.99991455631,0.566597504127,203496684729,5322133136,2.61534144553,511842230866,752729506820,0.679981621856,4,0,0,0,0,0,2,2,8,8,4,4
volume_payload_prepare,compute,0.000177701999746,0.000179161999768,0.000180621999789,1.00814904959,4.90057222823e-05,200736537168,5322127956,2.65130007276,506367673480,748142083419,0.676833565044,0,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00138911700014,0.0013972575,0.00140539799986,1.00582605558,0.000381307615671,200738415263,5322144646,2.65128358168,506371095747,748145585956,0.676834970696,11,0,0,0,0,0,2,2,5032440,5032440,2525280,2525280
volume_exchange_unpack,compute,10.516259844,11.109990931,11.703722018,1.05344118557,3.1754124722,208849302421,5774622668,2.7649710107,529437303023,793949564047,0.666839969436,539571,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
