stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.720316191,1.74496844647,1.804119982,1.03389834106,3.37915031587,0,0,0,0,0,0,190960,0,33122945,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.445229632,0.457680309781,0.484993362,1.05967714065,0.90840159676,0,0,0,0,0,0,279250,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0121728639997,0.0125540246562,0.0128036020001,1.01988026555,0.023981384927,0,0,0,0,0,0,16331,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.052730616,8.17756160394,8.278541591,1.01234842267,15.505862532,0,0,0,0,0,0,483332,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.176462282,13.3504119528,13.569524279,1.01641240188,25.4159716156,0,0,0,0,0,0,841113,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000115901999834,0.00012562281249,0.000159342000188,1.2684161183,0.000298450533024,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.131527144,0.138947359219,0.170507778,1.22713939264,0.319364242753,0,0,0,0,0,0,13361,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00663695899993,0.00709373274999,0.00782385799994,1.10292539565,0.0146542317005,0,0,0,0,0,0,6075,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.152699797,0.158861032156,0.16419226,1.03355906588,0.307535159955,0,0,0,0,0,0,16971,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.65809996765e-05,0.033583368,0.047040809,1.40071743251,0.0881083110752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000105680999695,0.000115323218765,0.000131980999868,1.14444429562,0.000247202870009,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0559552929999,0.056937092375,0.0577557320003,1.01437796683,0.108177561348,0,0,0,0,0,0,25671,0,0,0,0,0,32,32,4859624,155507968,153824,4859624
face_global_merge,compute,0.0729294110001,0.0765111751562,0.0796947089998,1.04160874326,0.149269673734,0,0,0,0,0,0,11036,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0175190969999,0.0184877070938,0.0195019859998,1.05486234182,0.0365275828707,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0180111080003,0.0238993960937,0.0323593839998,1.35398333384,0.0606097287073,0,0,0,0,0,0,11284,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,14.397561105,19.6077695132,25.229355862,1.28670198031,47.2550532563,0,0,0,0,0,0,423625,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,1.337755423,1.72933628131,2.160462419,1.24930150506,4.04658633485,0,0,0,0,0,0,447919,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00318309499971,0.00359876387493,0.00401657599969,1.11609878816,0.00752312162908,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.0155969699999,0.0239107485,0.0299807389997,1.25386032979,0.0561544823358,0,0,0,0,0,0,6019,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000181981999958,6.06335382006,11.605916791,1.91410845143,21.7380982316,0,0,0,0,0,0,1655,0,0,0,0,0,32,32,128,4096,4,128
element_count_allgather,communication,3.63799999832e-05,0.00157951365625,0.00207050400013,1.31084906543,0.00387809254143,0,0,0,0,0,0,93,0,0,0,0,0,32,32,128,4096,4,128
vertex_exchange_prepare,compute,1.2439999864e-05,9.55329999357e-05,0.000337964000209,3.53766761681,0.000633012864695,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00183502099981,0.00382994578121,0.00580137099996,1.51473971993,0.0108660758944,0,0,0,0,0,0,2583,0,0,0,0,0,89,89,4739768,4739768,337436,482790
vertex_exchange_unpack,compute,4.92799999847e-05,0.00260502690621,0.00991887999999,3.80759215052,0.0185782469123,0,0,0,0,0,0,15680,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_exchange_pack,compute,0.374374186,0.509742468719,0.691059988,1.35570416516,1.29436822386,0,0,0,0,0,0,54369,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,3.47609998244e-05,0.0940507125625,0.287141276,3.05304732071,0.53782095602,0,0,0,0,0,0,59,0,0,0,0,0,128,128,512,512,24,24
volume_payload_prepare,compute,0.000141982000059,0.000282877093795,0.000452185000086,1.59852108921,0.00084695092406,0,0,0,0,0,0,2226,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00200970199967,0.0288428931563,0.111557972,3.86778023257,0.208950158572,0,0,0,0,0,0,13253,0,0,0,0,0,128,128,101000760,101000760,5203200,5196240
volume_exchange_unpack,compute,0.298697782,0.361859249469,0.449435022,1.24201612273,0.841800163906,0,0,0,0,0,0,501354,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
