stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.731903991,1.75358935613,1.783704027,1.01717316016,1.51316653319,0,0,0,0,0,0,51137,0,8280737,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.453772339,0.4632420425,0.477791853,1.03140865717,0.405324331194,0,0,0,0,0,0,68333,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0123072409997,0.0126420024999,0.0131718920002,1.04191499727,0.0111740882186,0,0,0,0,0,0,4106,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.141198092,8.29533182962,8.474095774,1.02154994496,7.18881492119,0,0,0,0,0,0,118206,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.178406299,14.4621264777,14.767363282,1.02110594211,12.5275715946,0,0,0,0,0,0,216192,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.00011602099994,0.000186074624935,0.000274702999832,1.476305541,0.000233038317805,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.110565322,0.121758123,0.125890902,1.03394253211,0.106796809816,0,0,0,0,0,0,3177,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00692670999979,0.007714233125,0.0079607040002,1.03195014607,0.00675329017114,0,0,0,0,0,0,1484,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.16328657,0.171621961125,0.178943494,1.04266081583,0.151802822865,0,0,0,0,0,0,5828,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,2.41800003096e-05,0.0110573715,0.0313452690002,2.83478483112,0.0265910775034,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000106301999949,0.000117316874992,0.000132761999794,1.13165305335,0.00011262575625,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0598480610001,0.0600310157501,0.0601861250002,1.00258381852,0.0510575906845,0,0,0,0,0,0,7793,0,0,0,0,0,8,8,4859624,38876992,607936,4859624
face_global_merge,compute,0.0752157209999,0.08134456075,0.0839292139999,1.0317741374,0.0711995240575,0,0,0,0,0,0,3286,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0212208170001,0.0223568290002,0.0238623109999,1.06733879835,0.020243072765,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0657879979999,0.075476112,0.085287072,1.1299876178,0.0723514333718,0,0,0,0,0,0,25336,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,58.487579117,68.6825905781,79.111089025,1.15183612556,67.1121724821,0,0,0,0,0,0,301024,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,6.021051717,7.20105892375,8.867024199,1.23135004072,7.52214720819,0,0,0,0,0,0,516913,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00329222300024,0.00373796387504,0.00426441599984,1.14083927571,0.00361762460414,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.0578979349998,0.07212915825,0.087176857,1.20862157711,0.0739545913922,0,0,0,0,0,0,10573,0,0,0,0,0,0,0,0,0,0,0
vertex_count_pre_collective_wait,synchronization,4.9061000027e-05,10.5610007553,20.769524293,1.96662463855,17.6193744,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000180241999715,0.000220302874993,0.000241343000198,1.09550544996,0.000204738087369,0,0,0,0,0,0,74,0,0,0,0,0,8,8,32,256,4,32
element_count_pre_collective_wait,synchronization,2.06999998227e-05,0.00074047462499,0.00148183900001,2.00120159422,0.00125708590016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
element_count_allgather,communication,1.06600000436e-05,1.48150000427e-05,1.94200001715e-05,1.31083362238,1.64745349505e-05,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32,256,4,32
vertex_exchange_prepare,compute,5.41999997949e-06,8.42838749122e-05,0.000272403999588,3.23198239132,0.000231088010929,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00205976699999,0.00400646987504,0.00679076899996,1.69495072015,0.00576080124833,0,0,0,0,0,0,615,0,0,0,0,0,8,8,1465090,1465090,346236,603086
vertex_exchange_unpack,compute,1.33999992613e-06,0.00286887712497,0.00967542599983,3.37254806615,0.0082079373011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_exchange_pack,compute,1.492271685,1.94833949125,2.314908495,1.18814431745,1.96380229512,0,0,0,0,0,0,16420,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,4.56199995824e-05,0.2278156515,0.577780436,2.53617533385,0.490147471809,0,0,0,0,0,0,49,0,0,0,0,0,16,16,64,64,12,12
volume_payload_prepare,compute,0.000198962000013,0.000389482375056,0.000653788000363,1.67860740879,0.000554626836615,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00218048800025,0.100122191,0.264889336,2.64566060085,0.224713109444,0,0,0,0,0,0,2049,0,0,0,0,0,16,16,31152120,31152120,6383640,6409080
volume_exchange_unpack,compute,1.199104941,1.45821887837,1.955683969,1.34114569356,1.65906197811,0,0,0,0,0,0,497151,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_surface_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_reduce_pre_collective_wait,synchronization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_reduce,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_summary_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_volume_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_rank_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
