rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
27,cn4362,39.285432242,8067,12694,26411,18116,12694,5422,31147,20992,154304,8096,10,2135,6089,16107,15995,38161,20992,170299,264.9375,0,1
28,cn4363,39.747516153,8067,12694,26411,18116,12694,5422,34439,23552,170176,7752,11,1679,6138,15207,15277,41018,23552,185453,271.67578125,0,1
29,cn4364,40.114272782,8067,12694,26411,18116,12694,5422,53751,25088,283584,2705,5,680,2025,5153,5147,56059,25088,288731,325.5859375,0,1
30,cn4365,39.711167348,8067,12694,26411,18116,12694,5422,42804,28160,213056,4234,6,936,3298,7989,7996,46454,28160,221052,282.3046875,0,1
31,cn4366,39.275567456,8067,12694,26411,18116,12694,5422,33957,20480,172032,2041,4,0,2041,3885,3847,35668,20480,175879,270.2890625,0,1
32,cn4367,39.675937071,8067,12694,26411,18116,12694,5422,31405,19968,157568,5417,6,3667,1861,10588,10574,36019,19968,168142,265.50390625,0,1
33,cn4368,38.682217745,8067,12694,26411,18116,12694,5422,33553,20992,168832,2177,4,1223,970,4117,4124,35383,20992,172956,269.625,0,1
34,cn4369,39.358655693,8067,12694,26411,18116,12694,5422,31487,20992,156480,7960,8,4198,3846,15801,15741,38135,20992,172221,265.8359375,0,1
35,cn4370,39.379209084,8067,12694,26411,18116,12694,5422,32377,20992,161664,8216,13,4165,4151,16296,16288,39367,20992,177952,267.22265625,0,1
36,cn4371,39.192821026,8067,12694,26411,18116,12694,5422,34991,25088,171072,10159,11,8775,1594,20160,20192,43606,25088,191264,272.6171875,0,1
37,cn4372,38.730967271,8067,12694,26411,18116,12694,5422,34085,22528,169728,6712,9,1510,5265,13150,13159,39672,22528,182887,270.71875,0,1
38,cn4373,39.067572401,8067,12694,26411,18116,12694,5422,28695,18432,143680,7129,10,5285,2040,14191,14200,34765,18432,157880,268.71875,0,1
39,cn4374,38.952275918,8067,12694,26411,18116,12694,5422,31065,19456,156288,7897,8,3566,4463,15794,15723,37869,19456,172011,271.91015625,0,1
40,cn4375,39.71226618,8067,12694,26411,18116,12694,5422,32845,23552,160768,8024,7,8084,100,15763,15820,39474,23552,176588,269.32421875,0,1
41,cn4376,39.382408626,8067,12694,26411,18116,12694,5422,32025,20480,160512,8200,10,4561,3785,16346,16261,39064,20480,176773,266.6953125,0,1
42,cn4377,39.720010431,8067,12694,26411,18116,12694,5422,33355,23552,163776,8264,10,864,7465,16358,16302,40349,23552,180078,269.91015625,0,1
43,cn4378,40.089217323,8067,12694,26411,18116,12694,5422,53931,27648,280896,3353,4,408,2945,6449,6429,56828,27648,287325,326.2734375,0,1
44,cn4379,39.427621934,8067,12694,26411,18116,12694,5422,31797,22528,155904,10305,13,5223,5279,20672,20758,40596,22528,176662,266.6015625,0,1
45,cn4380,39.299188439,8067,12694,26411,18116,12694,5422,30021,19968,149248,8153,8,2219,5984,16395,16239,36964,19968,165487,264.19921875,0,1
46,cn4381,39.264646061,8067,12694,26411,18116,12694,5422,30387,20480,150720,6785,9,3571,3286,13375,13508,35886,20480,164228,264.3828125,0,1
47,cn4382,39.285208223,8067,12694,26411,18116,12694,5422,35187,22016,177088,6393,7,165,6258,12670,12668,40512,22016,189756,272.1171875,0,1
48,cn4383,39.882761786,8067,12694,26411,18116,12694,5422,43359,27136,218176,6881,7,5346,1633,13397,13407,49191,27136,231583,284.44140625,0,1
49,cn4384,39.549847066,8067,12694,26411,18116,12694,5422,43103,27136,216640,4289,8,347,4003,8275,8289,46711,27136,224929,283.625,0,1
50,cn4385,39.479832501,8067,12694,26411,18116,12694,5422,39595,24576,199616,7001,7,5345,1753,13722,13745,45442,24576,213361,279.078125,0,1
51,cn4386,38.770381585,8067,12694,26411,18116,12694,5422,37421,20480,193408,1905,2,0,1905,3631,3609,39024,20480,197017,275.578125,0,1
52,cn4387,39.94810957,8067,12694,26411,18116,12694,5422,47913,28672,243072,4681,7,1888,2825,9055,9044,51965,28672,252116,296.9375,0,1
53,cn4388,40.017829438,8067,12694,26411,18116,12694,5422,51681,27648,267392,2841,4,1526,1362,5414,5420,54063,27648,272812,321.87890625,0,1
54,cn4389,39.898550462,8067,12694,26411,18116,12694,5422,49895,27136,257472,4529,7,3417,1150,8816,8749,53830,27136,266221,293.64453125,0,1
55,cn4390,39.583151729,8067,12694,26411,18116,12694,5422,35983,23552,179520,8624,14,1631,7073,17025,17116,43338,23552,196636,273.8828125,0,1
56,cn4391,39.709961691,8067,12694,26411,18116,12694,5422,42201,23040,217600,2961,4,2010,985,5648,5650,44788,23040,223250,290.66015625,0,1
57,cn4392,39.275900508,8067,12694,26411,18116,12694,5422,46461,23552,242432,3353,4,2129,1241,6463,6449,49300,23552,248881,289.58984375,0,1
58,cn4393,39.14749169,8067,12694,26411,18116,12694,5422,40795,26112,204480,5961,7,4518,1528,11653,11650,45836,26112,216130,280.34765625,0,1
59,cn4394,38.96633959,8067,12694,26411,18116,12694,5422,32269,22016,159488,2825,4,1332,1512,5428,5463,34552,22016,164951,266.015625,0,1
60,cn4395,39.622430502,8067,12694,26411,18116,12694,5422,35841,20480,183424,6080,11,4585,1647,11864,11875,41206,20480,195299,274.390625,0,1
61,cn4396,39.868662146,8067,12694,26411,18116,12694,5422,50675,27648,261184,2465,4,576,1905,4616,4623,52760,27648,265807,294.62890625,0,1
62,cn4397,39.310191607,8067,12694,26411,18116,12694,5422,30573,20992,150912,7720,10,2139,5643,15276,15287,37118,20992,166199,264.46875,0,1
63,cn4398,39.399736265,8067,12694,26411,18116,12694,5422,35357,22528,177280,7719,10,2443,5387,15289,15299,41878,22528,192579,272.90234375,0,1
64,cn4399,39.836489739,8067,12694,26411,18116,12694,5422,37723,22016,192320,7224,12,7088,254,14123,14232,43883,22016,206552,277.5625,0,1
65,cn4400,39.941134439,8067,12694,26411,18116,12694,5422,48565,26624,250240,2977,4,1954,1072,5671,5640,51176,26624,255880,291.375,0,1
66,cn4401,40.066288606,8067,12694,26411,18116,12694,5422,52943,27648,275008,2841,4,1496,1377,5413,5395,55297,27648,280403,324.5859375,0,1
67,cn4402,39.807014805,8067,12694,26411,18116,12694,5422,44611,27648,224832,5433,7,3689,1890,10613,10619,49276,27648,235451,285.88671875,0,1
68,cn4403,39.630342476,8067,12694,26411,18116,12694,5422,33849,21504,169856,7616,10,5205,2508,15026,15043,40321,21504,184899,277.0859375,0,1
69,cn4404,39.737360875,8067,12694,26411,18116,12694,5422,40493,25600,203392,6265,9,3970,2389,12132,12122,45682,25600,215514,280.29296875,0,1
70,cn4405,38.732187014,8067,12694,26411,18116,12694,5422,35751,21504,181184,2689,2,968,1737,5149,5155,37983,21504,186339,240.640625,0,1
71,cn4406,38.744267921,8067,12694,26411,18116,12694,5422,35965,21504,182528,2689,4,1210,1496,5164,5173,38174,21504,187701,241.26953125,0,1
72,cn4407,39.833260345,8067,12694,26411,18116,12694,5422,37703,25088,187328,8568,10,7791,864,16883,16896,44859,25088,204224,276.22265625,0,1
73,cn4408,39.543219782,8067,12694,26411,18116,12694,5422,34679,20480,176448,5897,7,2431,3578,11627,11653,39637,20480,188101,271.90625,0,1
74,cn4409,38.743798547,8067,12694,26411,18116,12694,5422,36199,20992,184640,2673,3,2688,17,5139,5132,38436,20992,189772,273.67578125,0,1
75,cn4410,38.757582322,8067,12694,26411,18116,12694,5422,36115,22528,181824,5721,5,544,5193,11150,11114,40864,22528,192938,273.50390625,0,1
76,cn4411,39.700182884,8067,12694,26411,18116,12694,5422,30739,20480,152768,6936,6,5501,1552,13759,13651,36812,20480,166419,267.10546875,0,1
77,cn4412,39.864051263,8067,12694,26411,18116,12694,5422,42877,26624,216576,8416,10,1348,7088,16600,16602,49970,26624,233178,290.234375,0,1
78,cn4413,39.854600089,8067,12694,26411,18116,12694,5422,40083,25600,200896,5481,6,1088,4393,10586,10575,44797,25600,211471,287.41796875,0,1
79,cn4414,40.11542661,8067,12694,26411,18116,12694,5422,54073,28672,280192,3417,5,1404,2043,6400,6450,56900,28672,286642,325.65234375,0,1
80,cn4415,39.706460967,8067,12694,26411,18116,12694,5422,33051,23040,162752,6625,6,5793,882,12999,12993,38515,23040,175745,269.13671875,0,1
81,cn4416,39.87178288,8067,12694,26411,18116,12694,5422,49529,26112,256768,2721,5,2121,665,5146,5131,51862,26112,261899,293.29296875,0,1
82,cn4417,39.358322107,8067,12694,26411,18116,12694,5422,35163,22528,176192,6488,6,3480,3069,12672,12729,40508,22528,188921,272.67578125,0,1
83,cn4418,39.301253945,8067,12694,26411,18116,12694,5422,33835,21504,169664,6592,7,1725,4902,12931,12888,39508,21504,182552,270.52734375,0,1
84,cn4419,39.38714272,8067,12694,26411,18116,12694,5422,34447,20480,174912,4737,3,4722,48,9377,9274,38375,20480,184186,239.28125,0,1
85,cn4420,39.033274603,8067,12694,26411,18116,12694,5422,32879,21504,164032,5385,3,2763,2688,10568,10591,37373,21504,174623,237.0859375,0,1
86,cn4421,39.441365103,8067,12694,26411,18116,12694,5422,36733,22016,186368,6185,5,1859,4436,12145,12170,41852,22016,198538,274.91015625,0,1
87,cn4422,39.16299226,8067,12694,26411,18116,12694,5422,36445,22016,184704,5777,4,0,5777,11392,11428,41432,22016,196132,274.57421875,0,1
88,cn4423,39.787276507,8067,12694,26411,18116,12694,5422,36589,23552,183040,7904,11,5192,2842,15501,15568,43327,23552,198608,274.5,0,1
89,cn4424,39.454165908,8067,12694,26411,18116,12694,5422,34059,21504,171072,7312,9,3942,3454,14530,14475,40351,21504,185547,270.890625,0,1
90,cn4425,39.455246242,8067,12694,26411,18116,12694,5422,46597,28160,236032,3505,6,548,2959,6757,6704,49554,28160,242736,287.9921875,0,1
91,cn4426,39.259064435,8067,12694,26411,18116,12694,5422,41277,22528,212736,2057,4,0,2057,3852,3845,43051,22528,216581,281.48046875,0,1
92,cn4427,40.060600305,8067,12694,26411,18116,12694,5422,52313,27136,272000,2721,5,2045,712,5158,5155,54618,27136,277155,323.44140625,0,1
93,cn4428,40.028796111,8067,12694,26411,18116,12694,5422,50323,26112,261696,3113,5,1753,1378,5975,5928,53018,26112,267624,295.078125,0,1
94,cn4429,39.617547664,8067,12694,26411,18116,12694,5422,37271,26112,183232,8327,9,1915,6474,16330,16311,44276,26112,199543,275.72265625,0,1
95,cn4430,39.398902608,8067,12694,26411,18116,12694,5422,32917,22016,163456,7872,10,0,7872,15476,15521,39655,22016,178977,269.2265625,0,1
96,cn4431,39.831284052,8067,12694,26411,18116,12694,5422,40269,25600,202112,7784,10,7692,161,15239,15266,46918,25600,217378,280.03125,0,1
97,cn4432,39.538696661,8067,12694,26411,18116,12694,5422,39027,23552,197696,7240,9,5325,2129,14151,14261,45094,23552,211957,278.58984375,0,1
98,cn4433,39.93837957,8067,12694,26411,18116,12694,5422,49757,25600,259072,2721,5,1366,1359,5214,5160,52052,25600,264232,293.7890625,0,1
99,cn4434,39.799949607,8067,12694,26411,18116,12694,5422,48189,27136,247168,2601,5,860,1771,4883,4896,50411,27136,252064,291.265625,0,1
100,cn4435,39.790121069,8067,12694,26411,18116,12694,5422,45555,27648,230592,6009,9,5271,835,11628,11603,50686,27648,242195,287.234375,0,1
101,cn4436,39.117071476,8067,12694,26411,18116,12694,5422,43051,24064,221120,2313,2,1104,1225,4380,4396,44934,24064,225516,290.1484375,0,1
102,cn4437,39.268752785,8067,12694,26411,18116,12694,5422,29197,19968,144256,8048,7,7132,1064,16036,16083,36081,19968,160339,269.26953125,0,1
103,cn4438,39.455373075,8067,12694,26411,18116,12694,5422,38509,24576,193152,8400,9,1946,6548,16609,16629,45551,24576,209781,277.90625,0,1
104,cn4439,39.493842448,8067,12694,26411,18116,12694,5422,35429,19456,182528,4209,3,4208,49,8285,8237,39001,19456,190765,273.51171875,0,1
105,cn4440,39.433409177,8067,12694,26411,18116,12694,5422,41551,24064,212160,4497,3,2550,1994,8733,8764,45276,24064,220924,255.92578125,0,1
106,cn4441,39.366392717,8067,12694,26411,18116,12694,5422,38447,23040,195136,5793,5,3625,2233,11395,11436,43298,23040,206572,276.72265625,0,1
107,cn4442,39.203512944,8067,12694,26411,18116,12694,5422,34669,22016,174080,5673,5,414,5263,11127,11103,39442,22016,185183,271.5859375,0,1
108,cn4443,39.787010116,8067,12694,26411,18116,12694,5422,51947,27136,269760,2329,6,1405,971,4365,4371,53861,27136,274131,322.71484375,0,1
109,cn4444,39.273955335,8067,12694,26411,18116,12694,5422,36457,19968,187904,5824,7,2282,3592,11365,11318,41531,19968,199222,274.78515625,0,1
110,cn4445,39.485195237,8067,12694,26411,18116,12694,5422,38675,24064,194880,7136,7,2815,4358,13958,13932,44673,24064,208812,277.6484375,0,1
111,cn4446,39.612518518,8067,12694,26411,18116,12694,5422,47083,29184,237376,3145,6,440,2721,5888,5888,49769,29184,243264,288.38671875,0,1
112,cn4447,39.876577808,8067,12694,26411,18116,12694,5422,44553,25088,228480,2705,4,2660,48,5215,5191,46819,25088,233671,292.16015625,0,1
113,cn4448,39.037284127,8067,12694,26411,18116,12694,5422,40453,23552,206336,2569,3,1633,953,4901,4922,42592,23552,211258,247.83984375,0,1
114,cn4449,39.790615045,8067,12694,26411,18116,12694,5422,40617,25600,204160,7512,9,6113,1562,14728,14787,46946,25600,218947,280.92578125,0,1
115,cn4450,39.448340267,8067,12694,26411,18116,12694,5422,36911,20480,189760,5177,6,908,4288,10092,10008,41480,20480,199768,274.86328125,0,1
116,cn4451,39.727958371,8067,12694,26411,18116,12694,5422,38853,26624,192000,8822,10,6726,2242,17239,17288,46194,26624,209288,277.68359375,0,1
117,cn4452,39.332632956,8067,12694,26411,18116,12694,5422,36429,20992,186112,5385,6,1948,3531,10633,10578,41023,20992,196690,274.66015625,0,1
118,cn4453,38.874467049,8067,12694,26411,18116,12694,5422,35101,22528,175744,5361,6,1464,3897,10288,10326,39607,22528,186070,272.2890625,0,1
119,cn4454,38.97224861,8067,12694,26411,18116,12694,5422,41157,23040,211328,2569,3,0,2569,4881,4878,43330,23040,216206,287.4140625,0,1
120,cn4455,39.78340122,8067,12694,26411,18116,12694,5422,37625,24576,187776,8040,9,4703,3410,15721,15759,44572,24576,203535,283.0859375,0,1
121,cn4456,39.465861631,8067,12694,26411,18116,12694,5422,34375,20992,173760,4737,6,1877,2972,9307,9287,38314,20992,183047,271.18359375,0,1
122,cn4457,39.866017591,8067,12694,26411,18116,12694,5422,42923,23552,221120,4833,5,2739,2128,9260,9259,47011,23552,230379,283.51953125,0,1
123,cn4458,39.973531694,8067,12694,26411,18116,12694,5422,49155,27136,252992,2873,5,0,2873,5417,5405,51604,27136,258397,292.6328125,0,1
124,cn4459,39.599288846,8067,12694,26411,18116,12694,5422,31227,20992,154816,7208,10,2293,4979,14238,14193,37657,20992,169009,265.77734375,0,1
125,cn4460,39.363020722,8067,12694,26411,18116,12694,5422,34541,21504,173952,7630,10,1091,6558,14972,14956,41068,21504,188908,271.7265625,0,1
126,cn4461,39.970428212,8067,12694,26411,18116,12694,5422,52439,29184,269504,2329,4,848,1497,4365,4390,54397,29184,273894,323.16015625,0,1
127,cn4462,39.928465446,8067,12694,26411,18116,12694,5422,52121,28672,268416,2601,4,0,2601,4909,4885,54336,28672,273301,323.015625,0,1
128,cn4463,39.796582992,8067,12694,26411,18116,12694,5422,34723,21504,175040,6321,3,6275,64,12432,12431,39918,21504,187471,239.81640625,0,1
129,cn4464,38.760504386,8067,12694,26411,18116,12694,5422,34047,20480,172736,3817,2,426,3408,7533,7507,37153,20480,180243,238.6484375,0,1
130,cn4465,39.239771172,8067,12694,26411,18116,12694,5422,36235,20480,185792,3985,3,1934,2098,7719,7785,39587,20480,193577,242.1015625,0,1
131,cn4466,39.425892883,8067,12694,26411,18116,12694,5422,46543,29184,234176,6178,7,3096,3099,11878,11897,51713,29184,246073,288.28125,0,1
132,cn4467,39.593001458,8067,12694,26411,18116,12694,5422,41087,24064,209344,7480,15,7537,130,14668,14683,47529,24064,224027,281.6484375,0,1
133,cn4468,39.396476632,8067,12694,26411,18116,12694,5422,48317,29184,244736,2873,5,925,1951,5376,5399,50766,29184,250135,290.6953125,0,1
134,cn4469,39.455032427,8067,12694,26411,18116,12694,5422,34221,22528,170496,7120,7,5678,1528,14053,13943,40206,22528,184439,270.70703125,0,1
135,cn4470,39.550373799,8067,12694,26411,18116,12694,5422,38687,25088,193344,8911,15,2797,6230,17644,17600,46281,25088,210944,277.68359375,0,1
136,cn4471,39.856049179,8067,12694,26411,18116,12694,5422,49301,27648,253056,4137,6,4137,65,7982,7959,52840,27648,261015,292.9921875,0,1
137,cn4472,39.485895843,8067,12694,26411,18116,12694,5422,37273,24064,186368,8880,15,6091,3026,17491,17587,44902,24064,203955,275.9453125,0,1
138,cn4473,39.515759243,8067,12694,26411,18116,12694,5422,45347,24064,234944,3081,5,1629,1483,5936,5975,47904,24064,240919,287.5859375,0,1
139,cn4474,39.321454965,8067,12694,26411,18116,12694,5422,34285,22528,170880,7000,9,3614,3454,13635,13650,40157,22528,184530,270.66796875,0,1
140,cn4475,39.450021433,8067,12694,26411,18116,12694,5422,41895,22016,217408,4481,3,4478,34,8782,8746,45605,22016,226154,282.734375,0,1
141,cn4476,38.816783575,8067,12694,26411,18116,12694,5422,27763,16384,141248,3425,3,1044,2399,6709,6692,30643,16384,147940,224.203125,0,1
142,cn4477,39.361830363,8067,12694,26411,18116,12694,5422,37763,23040,190912,4513,3,1937,2625,8749,8800,41478,23040,199712,244.46875,0,1
143,cn4478,39.299735643,8067,12694,26411,18116,12694,5422,34665,23552,171520,5754,8,3,5753,11098,11074,39587,23552,182594,277.8046875,0,1
144,cn4479,39.822844611,8067,12694,26411,18116,12694,5422,35867,22528,180288,7256,7,7296,95,14227,14241,42029,22528,194529,274.05859375,0,1
145,cn4480,39.660298248,8067,12694,26411,18116,12694,5422,34861,23552,172800,7664,10,5671,2168,15024,15036,41135,23552,187836,272.30078125,0,1
146,cn4481,40.06845671,8067,12694,26411,18116,12694,5422,51837,27136,269056,2449,4,1122,1344,4685,4652,53955,27136,273708,322.8125,0,1
147,cn4482,40.00236363,8067,12694,26411,18116,12694,5422,48723,27136,250304,2737,6,1251,1516,5138,5146,51114,27136,255450,291.8203125,0,1
148,cn4483,39.805541869,8067,12694,26411,18116,12694,5422,35017,22016,176000,7511,10,5165,2432,14675,14792,41330,22016,190792,272.765625,0,1
149,cn4484,40.033987808,8067,12694,26411,18116,12694,5422,49187,27136,253248,2449,3,1260,1207,4688,4634,51310,27136,257882,292.52734375,0,1
150,cn4485,40.154190104,8067,12694,26411,18116,12694,5422,54537,27648,284544,2705,6,1239,1482,5181,5159,56853,27648,289703,326.796875,0,1
151,cn4486,40.003374141,8067,12694,26411,18116,12694,5422,47836,29696,240832,5273,9,2740,2585,10101,10049,52353,29696,250881,290.5078125,0,1
152,cn4487,39.562751282,8067,12694,26411,18116,12694,5422,27043,19968,131392,8680,15,6494,2392,17373,17308,34724,19968,148700,259.5234375,0,1
153,cn4488,39.319693288,8067,12694,26411,18116,12694,5422,37635,22016,191808,5265,11,3552,1842,10309,10291,42099,22016,202099,276.2421875,0,1
154,cn4489,39.449250956,8067,12694,26411,18116,12694,5422,32109,21504,159232,7704,14,2632,5217,15269,15199,38891,21504,174431,266.86328125,0,1
155,cn4490,39.660780816,8067,12694,26411,18116,12694,5422,44103,25088,225856,5177,9,0,5177,10041,10073,48469,25088,235929,285.5,0,1
156,cn4491,39.798694734,8067,12694,26411,18116,12694,5422,40243,27136,199488,7224,13,3042,4260,14305,14230,46472,27136,213718,279.1953125,0,1
157,cn4492,39.017206669,8067,12694,26411,18116,12694,5422,33749,21504,169344,7073,13,3861,3360,13957,13977,39738,21504,183321,270.76953125,0,1
158,cn4493,39.610902389,8067,12694,26411,18116,12694,5422,34249,24064,168320,7632,9,2458,5175,14915,14982,40599,24064,183302,270.58203125,0,1
159,cn4494,39.098434525,8067,12694,26411,18116,12694,5422,31399,19968,157504,5897,7,0,5897,11629,11642,36397,19968,169146,265.515625,0,1
160,cn4495,39.716414212,8067,12694,26411,18116,12694,5422,30141,21504,147712,8680,11,8558,269,17350,17404,37468,21504,165116,264.4765625,0,1
161,cn4496,39.184876794,8067,12694,26411,18116,12694,5422,33751,20992,170048,6017,7,3789,2295,11974,11914,38879,20992,181962,270.28515625,0,1
162,cn4497,39.909221622,8067,12694,26411,18116,12694,5422,47473,27136,242816,2465,4,2435,32,4637,4616,49660,27136,247432,289.78125,0,1
163,cn4498,39.794146574,8067,12694,26411,18116,12694,5422,40071,26112,200128,8280,11,4066,4453,16244,16288,47116,26112,216416,279.5859375,0,1
164,cn4499,39.510064065,8067,12694,26411,18116,12694,5422,31669,23040,154496,8624,10,5707,3110,17064,17113,38931,23040,171609,274.46484375,0,1
165,cn4500,39.240447776,8067,12694,26411,18116,12694,5422,34053,19968,173312,4481,7,2396,2148,8778,8751,37920,19968,182063,277.31640625,0,1
166,cn4501,39.800200693,8067,12694,26411,18116,12694,5422,47577,26112,245120,5177,9,3054,2235,10120,10027,52066,26112,255147,296.5625,0,1
167,cn4502,39.554885031,8067,12694,26411,18116,12694,5422,47695,27648,243392,3113,4,1367,1766,5908,5919,50366,27648,249311,292.4375,0,1
168,cn4503,39.865886244,8067,12694,26411,18116,12694,5422,38235,24064,192192,7632,7,4557,3127,15031,15082,44579,24064,207274,277.3203125,0,1
169,cn4504,39.597014579,8067,12694,26411,18116,12694,5422,35711,20480,182592,6608,8,2762,3940,13009,12899,41452,20480,195491,273.65625,0,1
170,cn4505,39.648686211,8067,12694,26411,18116,12694,5422,36909,20992,188928,6560,7,2479,4178,12893,12894,42380,20992,201822,275.28515625,0,1
171,cn4506,39.644945338,8067,12694,26411,18116,12694,5422,36809,23040,185216,7000,10,1342,5674,13666,13714,42777,23040,198930,274.765625,0,1
172,cn4507,39.975655938,8067,12694,26411,18116,12694,5422,46143,27648,234048,3145,6,816,2329,5956,5935,48784,27648,239983,287.734375,0,1
173,cn4508,40.076104555,8067,12694,26411,18116,12694,5422,51338,31232,259584,4114,9,820,3296,7727,7738,54752,31232,267322,346.6015625,0,1
174,cn4509,40.033593554,8067,12694,26411,18116,12694,5422,51125,28160,263296,3521,7,680,2841,6687,6754,54092,28160,270050,321.23828125,0,1
175,cn4510,39.124382326,8067,12694,26411,18116,12694,5422,34917,17920,181760,1377,3,0,1377,2583,2579,36117,17920,184339,272.45703125,0,1
176,cn4511,39.741462339,8067,12694,26411,18116,12694,5422,42873,29184,211968,7984,13,5311,2840,15469,15501,49816,29184,227469,283.765625,0,1
177,cn4512,39.767730383,8067,12694,26411,18116,12694,5422,45587,26112,233152,6656,11,3579,3219,12947,12933,51339,26112,246085,294.41015625,0,1
178,cn4513,39.161148226,8067,12694,26411,18116,12694,5422,28521,19968,140288,7041,18,3022,4104,13933,14056,34339,19968,154344,261.53125,0,1
179,cn4514,39.23264091,8067,12694,26411,18116,12694,5422,31903,22016,157248,8592,10,949,7690,17091,17086,39379,22016,174334,272.68359375,0,1
