stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.728039038,1.728039038,1.728039038,1,0.241366101732,1400402878,23711881,1.69321852822,3317418205,3740752260,0.886831838738,4972,0,1035181,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.454810986,0.454810986,0.454810986,1,0.063526316421,266534590,6229459,2.33720471328,632793424,878729243,0.720123324722,9884,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0125883969999,0.0125883969999,0.0125883969999,1,0.00175830073518,6298450,176136,2.79649755098,12802721,24875690,0.514667975039,497,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.117000647,8.117000647,8.117000647,1,1.13375262991,5661921874,166702304,2.94427065067,15313924155,17700180194,0.865184647114,10891,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.360677285,14.360677285,14.360677285,1,2.00584629068,5323536282,126060858,2.36799096169,13464347446,21476011643,0.626948228089,18898,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000123622000046,0.000123622000046,0.000123622000046,1,1.72670637546e-05,2590880254,56408641,2.17719984985,6918795496,11321527029,0.611118577757,1,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.0806786090002,0.0806786090002,0.0806786090002,1,0.011268889718,2639169200,60820700,2.30453962558,7032342468,11498117009,0.611608184409,37,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00665776200003,0.00665776200003,0.00665776200003,1,0.000929931572651,2593919305,56467383,2.17691363379,6926698160,11335916438,0.611039980568,3,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.175980835,0.175980835,0.175980835,1,0.0245803521734,2671763462,58797667,2.20070630639,7127773317,11707373052,0.608827726369,23,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,1.89999991562e-06,1.89999991562e-06,1.89999991562e-06,1,2.65384961127e-07,2590790995,56404198,2.17710336761,6918638627,11321299112,0.611117024518,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000142941999911,0.000142941999911,0.000142941999911,1,1.99656098813e-05,2590797513,56405247,2.17713837986,6918650236,11321440543,0.611110415651,15,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.046938516,0.046938516,0.046938516,1,0.00655619831432,2699975313,56700147,2.10002464567,7130738218,11419258559,0.624448442178,737,0,0,0,0,0,1,1,4859624,4859624,4859624,4859624
face_global_merge,compute,0.0731577399997,0.0731577399997,0.0731577399997,1,0.0102184025517,2609133423,57294487,2.19592016625,6963310194,11481951385,0.60645703509,0,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.040804539,0.040804539,0.040804539,1,0.00569942709327,2604374849,56858389,2.18318760918,6952327917,11410863865,0.609272707067,1,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.562049962,0.562049962,0.562049962,1,0.0785050599689,2835126202,64939646,2.29053810565,7431174277,12425766442,0.598045546058,10762,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,588.964545044,588.964545044,588.964545044,1,82.2643893858,303911280546,8500082206,2.79689592,796646960816,1.26541317858e+12,0.629554816007,275012,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,71.344032897,71.344032897,71.344032897,1,9.96507065149,288652788295,8632567847,2.99064072722,738634376637,1.27476918414e+12,0.579425974386,3050024,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00246150300018,0.00246150300018,0.00246150300018,1,0.000343813635277,270313691471,7890869010,2.9191525472,702441225247,1.14460552077e+12,0.613697219262,0,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.309668051,0.309668051,0.309668051,1,0.0432532880666,270365086104,7894280359,2.91985939189,702573451586,1.1452600595e+12,0.613461934484,561,0,0,0,0,0,0,0,0,0,0,0
