stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,2.010597105,2.085900796,2.16941998,1.04003986391,1.12102717294,0,0,0,0,0,0,28108,0,4140385,0,41717760,0,0,0,0,0,0,0
coarse_local_size,setup,0.523608275,0.5399216885,0.553373002,1.0249134528,0.28595024372,0,0,0,0,0,0,32473,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.014264641,0.0147094370001,0.0151405400002,1.02930791981,0.00782373026413,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.540306329,8.572907502,8.642044435,1.00806458404,4.46569439328,0,0,0,0,0,0,69168,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.359663924,13.4678919075,13.555318965,1.00649151761,7.00458234813,0,0,0,0,0,0,110227,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.0001259820001,0.000134936750101,0.00013964100026,1.03486263124,7.21581607944e-05,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.115526603,0.12122462325,0.124973122,1.03092192534,0.064578673996,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00684195900021,0.00725634775006,0.00748251899995,1.03116874462,0.00386652063606,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.164399143,0.16742470325,0.170051861,1.01569157776,0.0878726842875,0,0,0,0,0,0,2948,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,6.60810001136e-05,0.00384861075008,0.0130440099997,3.3892775463,0.00674036829592,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
