stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.705360664,1.75421108692,2.152303846,1.22693549371,4.78300699405,89755786891,1571444996,1.75080075662,212250812556,242553469256,0.875068137376,377774,0,66251521,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.441724622,0.466809016437,0.616111681,1.31983671974,1.36916843076,17436939233,396410528,2.27339513376,41142049634,56840759125,0.723812459005,524390,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0117927880001,0.0125270935313,0.0128707270001,1.02743122081,0.028602270713,402740512,10797962,2.68112138667,818975797,1581550266,0.517831026055,31791,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.014216637,8.19700700917,8.827683851,1.07693989295,19.6175245791,362735948706,10478637280,2.88877827449,980013334983,1.14280352313e+12,0.857551902097,943977,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.355845156,14.2511986192,14.709963326,1.03219130679,32.6895561708,341136011565,8169376253,2.39475633649,861700399952,1.38783596338e+12,0.62089499241,1750853,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000116900999956,0.000129509140624,0.000181762000011,1.40346850527,0.000403924807792,241290625395,5688383587,2.35748221784,618420242790,998046560114,0.619630654024,262,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.162199023,0.170402572219,0.195926018,1.14978321893,0.435401124313,248564786388,6077036659,2.4448501927,635142454766,1.02185599044e+12,0.621557695709,21971,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00657909699999,0.00708065740624,0.00774331499997,1.0935870154,0.0172077608237,241485366268,5692621753,2.35733611563,618925344078,999001216708,0.619544134408,10957,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.151244654,0.158403362937,0.164068948,1.03576682311,0.364606013807,245197926986,5826713028,2.37633046071,628865024050,1.02018146727e+12,0.616424669754,31130,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.65410000995e-05,0.0271857920625,0.0425037069999,1.56345295742,0.0944548457838,243597101458,5694729073,2.33776553125,622951335288,1.00185307264e+12,0.621799096392,28,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000104221000129,0.000114548296875,0.000123122000105,1.07484793283,0.000273610711943,241285412595,5688160327,2.35744062015,618410907418,998039787795,0.619625504895,977,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0592559639999,0.0626742608125,0.0663739619999,1.05903063139,0.14750107196,249512678846,5721828136,2.29320135653,634420121142,1.00668701562e+12,0.630205924285,45309,0,0,0,0,0,64,64,4859624,311015936,83720,4859624
face_global_merge,compute,0.072634869,0.0764408425,0.0806410990001,1.0549478049,0.179206547088,242449583261,5744989584,2.36956051098,621253246657,1.00872252114e+12,0.615881209786,18276,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0174031500001,0.0183602585313,0.019896221,1.08365690854,0.0442148372196,241576852362,5699629217,2.35934410159,619080139219,1.0006014543e+12,0.618708014623,184,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.00988292099987,0.0143706132813,0.019433641,1.35231813839,0.0431868581174,241643718112,5703062450,2.36011202549,619142378272,1.0000373473e+12,0.619119255839,2204,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,9.476320335,12.461185951,16.387360351,1.31507229051,36.4171904996,511688490220,11832218968,2.3123871641,1.34172753894e+12,2.18546556391e+12,0.613932134688,424844,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,0.50933829,0.859554757094,1.335122841,1.55327258674,2.96700760828,470048433765,11185402604,2.37962767249,1.21343002945e+12,2.02320842322e+12,0.599755326997,430765,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00318644499998,0.0038342366875,0.004189645,1.09269336806,0.00931053548727,450874085863,10433959435,2.31416259265,1.17667326968e+12,1.91392526588e+12,0.614795828585,267,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.00654129600002,0.0149591094687,0.018997656,1.26997238971,0.042217980369,451240957230,10441309877,2.31391005398,1.17755061595e+12,1.91545168718e+12,0.614763934707,6238,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000215063000041,4.19524069542,7.397070476,1.76320526354,16.4383109234,810113445308,11294217297,1.3941525551,1.8847475682e+12,2.50350415824e+12,0.752843793768,4143,0,0,0,0,0,64,64,256,16384,4,256
