stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.730447865,1.7325141275,1.73458039,1.00119263818,0.474618401768,2799695679,48359422,1.72730994882,6634744291,7464113233,0.888885803831,10440,0,2070361,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.455280591,0.45659138,0.457902169,1.00287081416,0.125291855523,533165882,12461385,2.33724351477,1264707968,1753666468,0.721179306942,18442,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012260294,0.012527248,0.0127942019999,1.02130986789,0.00350076810513,12656417,329748,2.60538191812,25607018,49249271,0.51994714805,1045,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.098636673,8.165517996,8.232399319,1.00819070181,2.25256104014,11336257281,327018045,2.88470909661,30627399113,35683894728,0.858297541411,30044,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.420358658,14.426042606,14.431726554,1.00039400605,3.94882994833,10633574414,249188414,2.34341157825,26864236063,43070539952,0.623726475056,48475,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000126700999772,0.00012745150002,0.000128202000269,1.0058885164,3.50788172298e-05,7517999295,166932398,2.22043646786,19427887612,30913746173,0.628454652609,7,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.11466337,0.114746198,0.114829026,1.00072183655,0.031419684617,7636971150,177466559,2.32378197474,19712261058,31413225730,0.627514704393,1109,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00731675199995,0.00733420249981,0.00735165299966,1.00237933161,0.002011569955,7524108919,167062392,2.22036115902,19443682892,30944498321,0.628340543456,431,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.168336228,0.168427255,0.168518282,1.00054045291,0.0461102167029,7659139192,171434208,2.23829602391,19799341821,31646638015,0.625638079205,1554,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,2.75200000033e-05,0.00020373250004,0.000379945000077,1.86492091346,0.00010396110191,7518302216,166923759,2.22023209768,19428506019,30914180454,0.628465828098,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.00015114200005,0.000377805000198,0.000604468000347,1.59994706272,0.000165395410843,7517841088,166925590,2.22039263728,19427597435,30913601956,0.628448197743,34,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0477440210002,0.0479824555002,0.0482208900003,1.00496920171,0.0131942698509,7738355624,167672829,2.16677595535,19856066905,31115995971,0.638130526932,1011,0,0,0,0,0,2,2,4859624,9719248,2429904,4859624
face_global_merge,compute,0.077948401,0.0780995455,0.07825069,1.00193528015,0.0214110672755,7554578833,168702713,2.23311870495,19516902082,31254419026,0.624452563516,865,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.031484697,0.0316861900001,0.0318876830001,1.00635901634,0.00872515406543,7535805224,167525916,2.22306589701,19471095907,31052190237,0.627044203916,4,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.281313061,0.284898274,0.288483487,1.01258418645,0.0789352700663,7764962192,174612837,2.2487274591,19941012459,32029734998,0.622578128113,15791,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,223.961998276,253.150347763,282.338697249,1.11530045186,77.2539237837,267344790489,7428462216,2.7786074314,697531764055,1.09064756435e+12,0.639557439868,292428,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,33.5350419,37.20464415,40.8742464,1.09863290817,11.184070575,188029774901,5880205746,3.12727372518,478838269379,855618541689,0.559639893303,2563300,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00288641599991,0.00291429699996,0.00294217800001,1.00956697277,0.000805043011056,167888294425,5029585682,2.99579294627,438977120665,716049112695,0.613054485904,17,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.213935168,0.219074223,0.224213278,1.02345805421,0.0613495622764,167993650913,5033210134,2.99607164119,439243204222,716967910605,0.612639976943,2275,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000137462000112,25.510162072,51.020186682,1.99999461148,13.9602174685,236071772948,5029614262,2.13054453702,573546288515,828167317363,0.692548808061,37,0,0,0,0,0,2,2,8,16,4,8
element_count_allgather,communication,4.50810002803e-05,0.00218224800005,0.00431941499983,1.97934194451,0.00118188459619,167892811721,5029571496,2.99570389253,438986196750,716046099072,0.613069741346,2,0,0,0,0,0,2,2,8,16,4,8
vertex_exchange_prepare,compute,7.16000022294e-06,5.02504999531e-05,9.33409996833e-05,1.85751385101,2.55400996947e-05,167887354368,5029525670,2.99577397531,438975364579,716036610406,0.613062737574,20,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00220980799986,0.0156435795,0.0290773510001,1.85874025827,0.00795618694808,167929099802,5029837364,2.99521486742,439058089636,716104484293,0.613120151132,96,0,0,0,0,0,1,1,237116,237116,237116,237116
vertex_exchange_unpack,compute,1.58000011652e-06,0.00176416250019,0.00352674500027,1.99910439083,0.000964993081395,167888794952,5029553735,2.99576498624,438978889071,716044288972,0.613061085511,0,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_exchange_pack,compute,6.326743788,7.493716975,8.660690162,1.15572688305,2.3697506017,345964975254,10166682780,2.93864509624,907426334304,1.46492185885e+12,0.619436681092,4650,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,7.84609997027e-05,1.1689645745,2.337850688,1.99993287992,0.639686095559,170865929647,5053518854,2.95759304645,444889720406,721167792721,0.616901815218,4,0,0,0,0,0,2,2,8,8,4,4
volume_payload_prepare,compute,0.000177802000053,0.000179312,0.000180821999948,1.00842107582,4.94767778504e-05,167887354663,5029525618,2.99577393908,438975675524,716037315369,0.613062568251,0,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00128797700017,0.00130665700021,0.00132533700025,1.01429602416,0.000362640631989,167889158309,5029549108,2.99575574662,438978957839,716040812509,0.613064158034,11,0,0,0,0,0,2,2,5032440,5032440,2525280,2525280
volume_exchange_unpack,compute,8.306676592,10.0060287755,11.705380959,1.16983282995,3.20284331293,175992074312,5373380599,3.05319465096,462045303889,756913169234,0.610433696585,539568,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
