stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.986887405,2.50875010431,6.822642279,2.71953841368,8.22656209475,22501144152,398344433,1.77032967883,53065960139,66316272021,0.800195163597,106704,0,16562993,0,207040512,0,0,0,0,0,0,0
coarse_local_size,setup,0.478521628,0.538822896875,0.601835714,1.11694532191,0.72567762893,4293677929,103813554,2.41782350043,10127085700,15961449705,0.634471547834,126462,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0151181809999,0.0156108856875,0.016176931,1.03625965393,0.0195057166904,100515743,2686659,2.67287384027,204285300,401648208,0.508617481495,8191,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.244578496,8.62091400606,8.923242651,1.03506921015,10.7594106144,90831357537,2657131617,2.92534614593,244996515320,300327612638,0.815764202192,271987,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.480461461,13.6838119348,13.910240649,1.01654719571,16.7726012551,89657839813,2017823834,2.2505827022,223787193126,387662556743,0.57727317027,458225,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000222202000032,0.000269627062465,0.00029788400002,1.1048000794,0.000359180669744,73429332981,1666501583,2.26953114695,182394707430,316590962919,0.576121016684,608,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.120931522,0.145575950312,0.171070719,1.1751303607,0.206272560527,74532075012,1753016947,2.35203024566,184982893689,321545290062,0.575293432702,20584,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00731050500008,0.0078694634375,0.00833882100005,1.05964289259,0.0100547304034,73477907460,1667608981,2.26953793139,182520954191,316841786749,0.576063391334,9387,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.156899813,0.163284380875,0.168216041,1.03020288958,0.202830465094,74421622081,1701696447,2.28656188809,185040784819,322262360906,0.574192978351,15714,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.72399999833e-05,0.0239628676875,0.055054469,2.29749083949,0.0663832265127,73917598363,1666758243,2.25488690097,183352747141,317428601206,0.5776188612,132,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.00218400500012,0.00256497543754,0.00294660300005,1.1487841002,0.003552936173,73428029902,1666447856,2.26949825322,182392372986,316589820603,0.57611572172,268,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0573258490001,0.05804566675,0.058828601,1.0134882463,0.0709339753255,75354969416,1673713136,2.22110518917,186140070830,318540911388,0.584352163805,14732,0,0,0,0,0,16,16,4859624,77753984,305624,4859624
face_global_merge,compute,0.07518602,0.0790817803125,0.0812906630001,1.0279316257,0.0980181371889,73720918772,1680752944,2.27988605134,183105445345,319338962144,0.57338899117,8831,0,0,0,0,0,0,0,0,0,0,0
