arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,cache_available_ranks,cache_miss_rate_percent,cache_misses_total,cache_references_total,communication_avg_s,communication_fraction_avg_percent,communication_fraction_max_percent,communication_max_s,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,compute_avg_s,compute_max_s,core_only,cycles_total,experiment,instructions_total,io_avg_s,io_counter_available_ranks,io_fraction_max_percent,io_max_s,ipc,local_volume_elements_avg,local_volume_elements_max,logical_read_total_bytes,logical_write_total_bytes,major_faults_total,minor_faults_total,peak_rss_avg_mib,peak_rss_max_mib,physical_read_total_bytes,physical_write_total_bytes,postprocess_avg_s,postprocess_max_s,processes,profile_coverage_percent,repeat,setup_avg_s,setup_max_s,source_file,synchronization_avg_s,synchronization_max_s,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,volume_alltoall_max_s,volume_alltoall_p95_s,volume_alltoall_p99_s,volume_alltoall_wait_max_s,volume_alltoall_wait_p95_s,volume_alltoall_wait_p99_s,volume_directed_edges,volume_edge_density,volume_graph_capture,volume_imbalance_max_over_avg,volume_payload_max_s,volume_payload_p95_s,volume_payload_p99_s,volume_receive_bytes_avg,volume_receive_bytes_max,volume_receive_bytes_p95,volume_receive_bytes_p99,volume_receive_neighbors_avg,volume_receive_neighbors_max,volume_receive_neighbors_p95,volume_receive_neighbors_p99,volume_send_bytes_avg,volume_send_bytes_max,volume_send_bytes_p95,volume_send_bytes_p99,volume_send_neighbors_avg,volume_send_neighbors_max,volume_send_neighbors_p95,volume_send_neighbors_p99,volume_waitall_max_s,volume_waitall_p95_s,volume_waitall_p99_s
7.22940400271,13.099508601,1024,2.03142994867,3.71636450392e+12,1.82943276304e+14,0.558079740536,0.959510199443,1.62245194958,0.955529788,8.18891420216,13.9304696783,14.2987002103,17.79733666,1,8.3029399371e+14,core_cache,4.48076284077e+14,2.33481750589,1024,24.7412567233,14.571160519,0.539659792159,2356607.5,3682816,1060030085,0,0,113177379,866.390407562,1025.3671875,724103168,0,0,0,1024,77.3451146597,1,23.5897904156,24.897622718,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p01024/repeat_01_20260813-043532/run_summary.csv,4.20483691826,7.714848307,20260813-043532,58.1629815775,58.894181011,13.1767567869,14.180528278,0.0183767590001,0.0149656983004,0.0150030515999,0.938483982,0.76314745295,0.82629791252,6866,0.00655432856794,0,1.56276172422,0.119627221,0.0942639636002,0.10792201931,10456354.9219,20682360,15256182,16755546,6.705078125,15,11,13,10456354.9219,20661240,15246966,16730982,6.705078125,15,11,13,0.117285148,0.0923134851999,0.10569739555
8.95790283872,16.1696691031,1024,1.86289591323,2.95609683539e+12,1.58682877255e+14,0.567505761155,1.22984056605,2.06248861863,0.966915457001,10.1877434048,17.2730028402,14.2999399262,17.764497383,1,7.37316450825e+14,core_cache,3.98412886688e+14,1.76260147722,1024,4.00986643194,1.879865808,0.540355347073,2356607.5,3682816,1060024321,0,0,113270479,866.421100616,1023.328125,0,0,0,0,1024,95.9027266753,2,23.4903471305,24.87181619,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p01024/repeat_02_20260813-043623/run_summary.csv,4.13359390574,7.580503887,20260813-043623,46.1446610905,46.881008131,1.89067288965,2.514720621,0.020001973,0.0199489835001,0.01998228847,0.887600776,0.7121660658,0.79352711967,6866,0.00655432856794,0,1.56276172422,0.120898684,0.1020914331,0.1180525039,10456354.9219,20682360,15256182,16755546,6.705078125,15,11,13,10456354.9219,20661240,15246966,16730982,6.705078125,15,11,13,0.119316982,0.0996076597002,0.11486513097
9.21750658432,16.4358149484,1024,1.85463831541,2.95334332111e+12,1.59240931052e+14,0.550563059153,1.19113864799,2.03484115588,0.955431826,10.4086452323,17.4778011106,14.295589895,17.850783107,1,7.39164817827e+14,core_cache,3.99792561296e+14,1.76332301205,1024,3.9493297688,1.854353762,0.540870657874,2356607.5,3682816,1060024321,0,0,112838115,866.440692902,1024.5625,0,0,0,0,1024,95.9921609693,3,23.4991371291,24.874185964,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p01024/repeat_03_20260813-043713/run_summary.csv,4.26047683985,7.71721205,20260813-043713,46.2215763111,46.953631896,1.85248637599,2.420363144,0.00566599100011,0.00454925889974,0.0055872419099,0.893922491,0.7604519369,0.82176180678,6866,0.00655432856794,0,1.56276172422,0.108173377,0.0946595703,0.10518752006,10456354.9219,20682360,15256182,16755546,6.705078125,15,11,13,10456354.9219,20661240,15246966,16730982,6.705078125,15,11,13,0.106670361,0.0928494514499,0.10354236151
9.19256838887,16.2044252512,1024,1.86648090407,2.9742394044e+12,1.59350111641e+14,0.536054829479,1.15941682987,1.99268825889,0.935604721999,10.3519852187,17.4166886703,14.2930189926,17.735027744,1,7.40514734965e+14,core_cache,3.99797959354e+14,1.76508608845,1024,4.03067978407,1.892480182,0.539891970377,2356607.5,3682816,1060024321,0,0,113097168,866.436302185,1023.43359375,0,0,0,0,1024,95.9072296742,4,23.4982484202,24.874868195,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p01024/repeat_04_20260813-043804/run_summary.csv,4.25017177018,7.60828329,20260813-043804,46.2348670185,46.951886118,1.89228691752,2.556034271,0.00418480400003,0.00405364114988,0.00410963313996,0.911629628,0.7616615828,0.83321585982,6866,0.00655432856794,0,1.56276172422,0.100054622,0.0893577878498,0.0974694447699,10456354.9219,20682360,15256182,16755546,6.705078125,15,11,13,10456354.9219,20661240,15246966,16730982,6.705078125,15,11,13,0.098548685,0.0873553917501,0.0952684498201
9.02403912453,16.2041352729,1024,1.8551642166,2.91557630259e+12,1.57160011847e+14,0.599436992023,1.29816072523,2.120140431,0.995078652,10.3221998498,17.3412639022,14.2913308082,17.843320142,1,7.31702247362e+14,core_cache,3.94973858479e+14,1.76446567741,1024,4.06208860628,1.906523547,0.539801346659,2356607.5,3682816,1060024321,0,0,112788912,866.452571869,1024.76171875,0,0,0,0,1024,95.968052757,5,23.4919201014,24.898262429,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p01024/repeat_05_20260813-043855/run_summary.csv,4.16692845775,7.605340122,20260813-043855,46.1758687019,46.93456327,1.86178666507,2.481019459,0.0309327979999,0.0308862275002,0.0309054385601,0.932353182,0.74997435535,0.81996625987,6866,0.00655432856794,0,1.56276172422,0.123723148,0.10430242545,0.11775919125,10456354.9219,20682360,15256182,16755546,6.705078125,15,11,13,10456354.9219,20661240,15246966,16730982,6.705078125,15,11,13,0.12146742,0.0994625078002,0.11591407349
8.99965102706,16.1378549441,1024,1.85570042483,2.9336826433e+12,1.58090314797e+14,0.544689774622,1.18329621172,2.04545393742,0.956834474001,10.1829472388,17.3326715784,14.2933464309,17.852157845,1,7.34635926638e+14,core_cache,3.97209310526e+14,1.76295982652,1024,4.01999231863,1.880495652,0.540688654234,2356607.5,3682816,1060024321,0,0,112873903,866.441314697,1026.3984375,0,0,0,0,1024,96.1137663573,6,23.4989953104,24.82767272,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p01024/repeat_06_20260813-043945/run_summary.csv,4.14268028668,7.549060707,20260813-043945,46.0315658265,46.77858819,1.78889419742,2.377560201,0.00154029699979,0.00149323924975,0.00151355356991,0.84869342,0.7014992612,0.77383359983,6866,0.00655432856794,0,1.56276172422,0.112285953,0.0908748452502,0.10903160319,10456354.9219,20682360,15256182,16755546,6.705078125,15,11,13,10456354.9219,20661240,15246966,16730982,6.705078125,15,11,13,0.109680556,0.0891033117503,0.10655636128
5.77114983649,10.3483990502,2048,1.96588183169,6.97599935065e+12,3.54853442266e+14,3.44555564439,6.20141966742,7.63964139009,4.271179399,11.9725695039,15.6734642651,11.1306685891,13.985276144,1,1.60743045387e+15,core_cache,8.59236591895e+14,2.21059230719,2048,23.6290548084,13.210558842,0.534540446104,1246533.5,1933824,2120060225,0,0,163897108,551.285642624,623.59375,1497571328,0,0,0,2048,78.4408609114,1,23.5890242503,26.129859064,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p02048/repeat_01_20260813-043701/run_summary.csv,3.20649447387,5.785594713,20260813-043701,55.5607559103,55.908113757,11.9784206454,12.817997489,2.49897714,2.49829379605,2.49845085285,0.645348457,0.5436568282,0.57985571386,13632,0.00325170981925,0,1.55136143553,0.0855069960003,0.0695610290001,0.0809456520801,7141893.69141,11833320,9847512,10832654.4,6.65625,15,11,12,7141893.69141,11808960,9846036,10824190.8,6.65625,15,10,12,0.0840562180001,0.0679464250002,0.0789151084201
7.14644106989,13.0310545564,2048,1.81198670749,5.43116401979e+12,2.9973531248e+14,0.960072243258,2.28329900387,4.26105385157,1.806859468,9.42974007376,14.224654379,11.1320856593,13.867152913,1,1.40965721761e+15,core_cache,7.47145063012e+14,1.765374401,2048,4.52320628081,1.918022719,0.530018967504,1246533.5,1933824,2120048641,0,0,165607992,551.288597107,618.32421875,0,0,0,0,2048,95.9358971377,2,23.4762956883,24.89881262,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p02048/repeat_02_20260813-043749/run_summary.csv,3.00490636472,5.52569508,20260813-043749,42.0475917359,42.404051461,1.70885737927,2.426840783,0.0190588570003,0.0189697125501,0.0190027638099,0.479347116,0.38303310595,0.42114839375,13632,0.00325170981925,0,1.55136143553,0.089816613,0.0770679492,0.08461056375,7141893.69141,11833320,9847512,10832654.4,6.65625,15,11,12,7141893.69141,11808960,9846036,10824190.8,6.65625,15,10,12,0.08880838,0.0756519667501,0.0828421932499
7.22849252853,13.1800127491,2048,1.80550744456,5.39314459569e+12,2.98705198471e+14,0.984951727585,2.34393993046,4.32646458284,1.832827238,9.572432459,14.3906442487,11.133628267,13.804499722,1,1.40432230369e+15,core_cache,7.45072503503e+14,1.76566547205,2048,4.52854621506,1.918435409,0.53055662617,1246533.5,1933824,2120048641,0,0,165612134,551.411291122,618.28125,0,0,0,0,2048,96.1509212385,3,23.4820277218,24.835336955,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p02048/repeat_03_20260813-043836/run_summary.csv,3.03749943046,5.583470268,20260813-043836,42.0212017716,42.363162876,1.61742915273,2.161887008,0.0224300469999,0.0223398005499,0.02237875847,0.456661221,0.3586123268,0.393167018,13632,0.00325170981925,0,1.55136143553,0.0778343680004,0.0714110840997,0.07460162274,7141893.69141,11833320,9847512,10832654.4,6.65625,15,11,12,7141893.69141,11808960,9846036,10824190.8,6.65625,15,10,12,0.0763196449998,0.0697147622498,0.0730180622899
7.18235927753,12.9888505986,2048,1.80358849896,5.38309132074e+12,2.98465604756e+14,0.973608589864,2.31196487926,4.28303510044,1.818094223,9.49432415679,14.3641676509,11.1325784565,13.842131437,1,1.40399928122e+15,core_cache,7.44897303581e+14,1.76433258952,2048,4.43738358429,1.883613202,0.530553906648,1246533.5,1933824,2120048641,0,0,166211100,551.354942322,619.0390625,0,0,0,0,2048,95.8663026073,4,23.475830122,24.920621712,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/core_cache/p02048/repeat_04_20260813-043924/run_summary.csv,3.02461631265,5.51360278,20260813-043924,42.1117378813,42.448735076,1.7407718108,2.300303543,0.0228639819998,0.0203942735,0.0204886015299,0.463699404,0.3685336281,0.40936531683,13632,0.00325170981925,0,1.55136143553,0.115634968,0.0807740711999,0.11027508844,7141893.69141,11833320,9847512,10832654.4,6.65625,15,11,12,7141893.69141,11808960,9846036,10824190.8,6.65625,15,10,12,0.114255412,0.0789768192,0.10853062344
