stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.718128031,2.63959899588,8.873754727,3.36178136939,7.13455254799,0,0,0,0,0,0,52522,0,8280744,0,9764864,0,0,0,0,0,0,0
coarse_local_size,setup,0.449258065,0.468927262875,0.51038169,1.08840268077,0.410349970093,0,0,0,0,0,0,63702,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012398924,0.012762271125,0.014164756,1.10989304813,0.0113885496186,0,0,0,0,0,0,4066,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.185037013,8.26009865713,8.60304866,1.04151887491,6.91690323048,0,0,0,0,0,0,127997,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.199147346,13.3252896872,13.454529239,1.00969881742,10.8175230009,0,0,0,0,0,0,215440,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000119322000003,0.000157297500001,0.00018970299999,1.20601408152,0.000152522361004,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.10939133,0.1199365555,0.125186588,1.04377341402,0.100650774995,0,0,0,0,0,0,8120,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.007150469,0.00763188275,0.00789262399999,1.03416473478,0.00634571750086,0,0,0,0,0,0,4550,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.157389891,0.16119058175,0.164283831,1.01919001232,0.132085195175,0,0,0,0,0,0,6462,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.33600000033e-05,0.008203885,0.023071909,2.81231501904,0.0185499545803,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000107861000004,0.000117269,0.000125601999997,1.07105884758,0.000100984768757,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.050000778,0.050044386875,0.050094726,1.00100588953,0.0402764631229,0,0,0,0,0,0,5551,0,0,0,0,0,8,8,4859624,38876992,607936,4859624
