stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.726092463,1.76579908513,1.799177192,1.01890255078,3.07896707908,44872043560,773304194,1.72335408118,106109007068,121737360041,0.871622376502,216050,0,33125761,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.476616378,0.499158249813,0.513669904,1.02907225152,0.879053342253,8542973916,199410547,2.33420526576,20238215595,28740967444,0.704159163551,245268,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0128349629999,0.0137212073437,0.014764346,1.0760238243,0.0252665137599,201592539,5480143,2.71842550681,409526541,859807163,0.476300452733,16193,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.621718219,8.75941161119,8.941430308,1.02077978578,15.3016443743,181578042291,5240252265,2.88595041497,490011899197,609963134648,0.803346745668,496907,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.839693135,15.1609906563,15.606792575,1.02940453752,26.7082090425,170530768031,4096767375,2.40236258964,430446005747,725967027047,0.592927763535,865895,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000127661000079,0.000270318343766,0.00052004600002,1.92382800506,0.00088996487994,115320531158,2696219847,2.33802239716,297625288487,503661054618,0.59092376859,230,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.145919797,0.150227416688,0.154862911,1.03085651351,0.265019925142,117999654046,2875869022,2.43718428266,303866239241,514105759585,0.591057838928,17823,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00764865700012,0.00801411034374,0.00841162699999,1.04960209421,0.0143949816225,115418340212,2698354665,2.33789072,297877893920,504192784700,0.590801580188,8892,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.166776007,0.1738131575,0.183703658,1.05690305983,0.314375658943,117288341451,2765180688,2.35759211341,302870933429,515736428968,0.58725914327,24140,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.13810000989e-05,0.0115821955938,0.022411463,1.93499262023,0.0383531744833,115762751093,2697799346,2.33045545353,298497820995,504461912231,0.591715278711,81,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000102840999716,0.000127926093725,0.000233542999922,1.8256087802,0.000399666698482,115317952130,2696106033,2.33797599004,297620620944,503657014148,0.590919241833,528,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0718806939999,0.0726811039687,0.0737859589999,1.01520140684,0.126271353188,119661374490,2717372844,2.27088553477,306079858887,508556083984,0.601860578462,32762,0,0,0,0,0,32,32,4859624,155507968,153824,4859624
face_global_merge,compute,0.0816921389996,0.0845387843437,0.088424257,1.04596082953,0.151322158543,115901282087,2724011431,2.3502858484,299044713618,509532014949,0.586900734094,14076,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.019862353,0.0207236772187,0.0220346809997,1.06326115617,0.037708380085,115465523046,2701892459,2.33999932423,297964721980,505092163492,0.589921490605,810,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0226052880002,0.0300298820313,0.0406613939999,1.35403109335,0.0695846379512,115632161582,2707686033,2.34163747867,298265625123,505660970938,0.589852969213,11458,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,16.23434156,21.7716307427,27.338901887,1.25571217931,46.7855969177,368665280384,8967111111,2.43231776577,986280168408,1.66794553984e+12,0.591314371394,481532,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,1.436578149,1.93280392975,2.349852038,1.21577362392,4.02134770154,330897546527,8374951985,2.53098038136,865880833244,1.53107880189e+12,0.565536425803,333836,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00353150499996,0.004110242625,0.006655744,1.6193068408,0.0113901047401,312268540689,7609881890,2.43696719279,830070505653,1.40758763504e+12,0.58971142186,194,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.0191510029999,0.0278350984687,0.050393816,1.81044144883,0.0862399218617,312559649642,7616258844,2.43673770838,830770748293,1.40921470715e+12,0.589527446795,6093,0,0,0,0,0,0,0,0,0,0,0
vertex_count_pre_collective_wait,synchronization,8.36010003695e-05,5.8518431135,11.821893758,2.02020005128,20.2310377517,539173383321,8467697642,1.57049622699,1.27805865146e+12,1.81890416646e+12,0.702653100159,984,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.00035062500001,0.000460931499987,0.000565286999972,1.22640131991,0.00096738668703,312251433001,7608827171,2.43676293104,830033362631,1.4073200921e+12,0.589797138043,725,0,0,0,0,0,32,32,128,4096,4,128
element_count_pre_collective_wait,synchronization,3.75610002266e-05,0.000518725312432,0.000977653000064,1.88472198413,0.00167307667936,312261479080,7608847805,2.4366911434,830053239573,1.40733719508e+12,0.589804094196,14,0,0,0,0,0,0,0,0,0,0,0
element_count_allgather,communication,7.18810001672e-05,0.000187398062465,0.000363385000128,1.93910756252,0.000621867850149,312248076821,7608801725,2.43678097315,830026795155,1.40731156583e+12,0.589796044676,73,0,0,0,0,0,32,32,128,4096,4,128
vertex_exchange_prepare,compute,1.70400003299e-05,0.000121164093756,0.000414726000145,3.42284572343,0.000709728706524,312243181201,7608780778,2.43681247057,830017432497,1.40730385229e+12,0.589792624491,648,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00192824500027,0.00384354628122,0.00675216599984,1.75675418112,0.0115551135922,312426372134,7609585397,2.43564118644,830379120656,1.40754415272e+12,0.5899488972,2147,0,0,0,0,0,89,89,4739768,4739768,337436,482790
vertex_exchange_unpack,compute,5.21999995726e-05,0.0024502400625,0.00756877599997,3.08899365242,0.0129525942395,312270152315,7609279780,2.43676179859,830082418781,1.407464829e+12,0.58977134041,4185,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_exchange_pack,compute,0.368343587,0.504066251625,0.672236353,1.33362698025,1.15041120433,634071647373,15362400483,2.42281775989,1.68733530996e+12,2.84960791203e+12,0.592128939157,44786,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,5.42200000382e-05,0.0855315991562,0.236868494,2.76936823743,0.405357681468,315535874355,7625418648,2.41665663646,836510111284,1.41331259078e+12,0.591879048374,91,0,0,0,0,0,128,128,512,512,24,24
volume_payload_prepare,compute,9.26210000216e-05,0.000346509437549,0.000573206999888,1.65423199998,0.000980940337619,312243193214,7608783427,2.43681322519,830020485068,1.40731338809e+12,0.589790797197,1890,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00341832399999,0.0370008597188,0.202656038,5.47706295314,0.346809237108,313523829248,7613081977,2.42823073298,832548984036,1.40970706115e+12,0.590582970731,12922,0,0,0,0,0,128,128,101000760,101000760,5203200,5196240
volume_exchange_unpack,compute,0.316240935,0.389157679531,0.501355553,1.28830954487,0.857979552802,320162371441,7839537719,2.44861308458,852296390379,1.43153034046e+12,0.595374311174,500263,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_surface_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_reduce_pre_collective_wait,synchronization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_reduce,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_summary_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
