stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.709779677,1.74488478717,1.821648721,1.04399369769,4.29873201,0,0,0,0,0,0,377804,0,66245889,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.451394506,0.468004479297,0.509281789,1.08819853555,1.20180466368,0,0,0,0,0,0,529524,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0120546800003,0.0125500924375,0.012769119,1.0174521872,0.0301326045753,0,0,0,0,0,0,32546,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.034373164,8.18045211425,8.381012648,1.02451704758,19.7775382986,0,0,0,0,0,0,948783,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.058355958,13.3331134419,13.873756204,1.04054887588,32.7393306983,0,0,0,0,0,0,1591557,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000114422000024,0.000127905593772,0.000176701999862,1.38150329983,0.000416981899025,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.162164127,0.169226444266,0.177693304,1.05003272255,0.419321181445,0,0,0,0,0,0,28586,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00658283599978,0.00708266204686,0.00782536600036,1.10486226063,0.0184663217051,0,0,0,0,0,0,12450,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.151394571,0.159380539625,0.163935356,1.02857824666,0.386855135287,0,0,0,0,0,0,39247,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,6.64610001877e-05,0.0128964631562,0.025518335,1.97870801404,0.0602182419924,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000106362000224,0.000114815734364,0.000134521999826,1.1716338407,0.00031744541087,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0560568330002,0.0584538345937,0.0608220889999,1.04051495377,0.143528144523,0,0,0,0,0,0,53662,0,0,0,0,0,64,64,4859624,311015936,83720,4859624
face_global_merge,compute,0.0729318440003,0.0771518055312,0.127990744,1.65894684017,0.302032934162,0,0,0,0,0,0,18812,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0174450320001,0.0182242079375,0.0191950880003,1.05327419804,0.0452966251233,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0100939499998,0.0143209852813,0.020139882,1.40631957958,0.0475261527828,0,0,0,0,0,0,2755,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,9.076519561,11.8331398423,15.753338176,1.33128978326,37.1747737645,0,0,0,0,0,0,408352,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,0.524447473,0.851383850609,1.328107467,1.55993969823,3.13407190711,0,0,0,0,0,0,467698,0,0,0,0,0,0,0,0,0,0,0
