stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.994204917,1.994204917,1.994204917,1,0.277106335305,1403033005,24733295,1.76284484484,3316454720,3769634185,0.879781580185,7115,0,1035188,0,12939264,0,0,0,0,0,0,0
coarse_local_size,setup,0.477312025,0.477312025,0.477312025,1,0.0663252732543,267034291,6430275,2.40803343118,632655696,882313698,0.717041679659,7806,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0159620630002,0.0159620630002,0.0159620630002,1,0.00221802119942,6298807,165093,2.62102013921,12800166,24758081,0.517009617991,525,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.222748773,8.222748773,8.222748773,1,1.14259861622,5674522890,162689169,2.86701053381,15310398194,17905188227,0.855081666827,17027,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.287404805,14.287404805,14.287404805,1,1.98531773379,5305198187,121464665,2.28954057358,13400042686,21431656272,0.625245315431,25639,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000227983000059,0.000227983000059,0.000227983000059,1,3.1679559668e-05,3249027351,62139817,1.91256675574,8820438989,13671696073,0.645160552276,1,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.092034238,0.092034238,0.092034238,1,0.0127886909702,3296733150,66489767,2.01683800219,8933985846,13867123626,0.644256594731,148,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00752766599999,0.00752766599999,0.00752766599999,1,0.00104601283493,3252094308,62210455,1.91293514604,8828334943,13687306826,0.645001610268,201,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.182285435,0.182285435,0.182285435,1,0.0253296180557,3329639766,64471186,1.9362811154,9029414788,14070304640,0.641735557191,276,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,1.63999993674e-06,1.63999993674e-06,1.63999993674e-06,1,2.27887499674e-07,3248941608,62135323,1.91247890842,8820282250,13671452049,0.64516060316,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.0031093560001,0.0031093560001,0.0031093560001,1,0.000432063043773,3248947867,62136625,1.9125152986,8820293858,13671661180,0.645151583401,18,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0479808309997,0.0479808309997,0.0479808309997,1,0.00666721465276,3358130264,62427330,1.8589907208,9032381839,13769924096,0.655950009312,739,0,0,0,0,0,1,1,4859624,4859624,4859624,4859624
face_global_merge,compute,0.076136615,0.076136615,0.076136615,1,0.0105796240824,3267281822,62989352,1.92788242434,8864955831,13837576968,0.640643651089,459,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.045511923,0.045511923,0.045511923,1,0.00632414557187,3262700922,62575979,1.91791955487,8853968547,13770545686,0.64296424767,103,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.577513877,0.577513877,0.577513877,1,0.0802489015443,3494124415,70396263,2.01470396125,9332805969,14808240192,0.63024409707,11725,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
