stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.728776022,1.76213238425,1.805611562,1.02467418347,0.914851617542,5606526540,97621831,1.74121767379,13265195754,15179855756,0.873868366553,27749,0,4140732,0,761856,0,0,0,0,0,0,0
coarse_local_size,setup,0.448074642,0.4592360925,0.479929158,1.04505975431,0.243166346374,1068002965,25214069,2.36086132963,2529321183,3527225156,0.717085264233,30994,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0124577070001,0.0124907112499,0.0125494590002,1.00470331505,0.00635845112383,25134064,661232,2.63082006953,51151514,99058378,0.516377463802,1948,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.177105234,8.22517042775,8.324894982,1.01212431464,4.21798564012,22680075145,654716308,2.88674664354,61252979420,71726848072,0.853975618147,64543,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.147301312,14.4164874153,14.54278465,1.00876061076,7.36841208852,21237081320,510291946,2.40283463773,53664430347,86161418161,0.622835968725,112647,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000120301000152,0.000126021250139,0.000135922000027,1.07856413007,6.88677809785e-05,16225804955,385093647,2.3733407869,41205885365,65535443684,0.628757250255,6,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.108055951,0.11634921625,0.122223878,1.05049163148,0.0619273352275,16467532359,406271812,2.46710802288,41783997390,66551508680,0.627844480445,996,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00670255800014,0.00710465750001,0.00732041399988,1.03036831823,0.00370904392163,16237973498,385340358,2.37308157971,41237488406,65595518093,0.628663201463,618,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.158977941,0.163021601,0.167658749,1.02844499116,0.0849478818954,16488435308,394021911,2.3896864902,41902287572,66955554979,0.625822421831,3015,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.24210000144e-05,0.0106852199998,0.0234657319997,2.19609254654,0.0118894137192,16281320061,385400473,2.36713283417,41315774721,65628337110,0.629541697084,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000141942000027,0.000150736750015,0.00015520199986,1.0296228348,7.86364041999e-05,16225477165,385079819,2.37330350956,41205304809,65535107729,0.628751614774,63,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.053473852,0.0535676692499,0.0536275989998,1.00111876717,0.027171567087,16687584126,386650951,2.31699776361,42103839243,65978709339,0.63814281402,2143,0,0,0,0,0,4,4,4859624,19438496,1215320,4859624
face_global_merge,compute,0.0731460869997,0.0770323237498,0.0786006879998,1.02035982006,0.0398247153872,16298892806,388688697,2.38475522004,41383881358,66208730388,0.625051728307,953,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.023390671,0.0240253020002,0.0245811100003,1.02313427736,0.0124545437779,16251714840,385993962,2.37509681778,41267931767,65744909186,0.627697752996,9,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.135070578,0.14066046425,0.145003159,1.03087359887,0.0734689439035,16474314517,392963983,2.38531310419,41722056099,66643508521,0.626048313255,18183,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,95.276249546,122.232048265,142.342292141,1.164525132,72.1207589442,248902266539,6957090848,2.79510948001,661337964338,1.05672999364e+12,0.625834383728,459327,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,15.037086883,18.2023867593,24.033872061,1.32036926689,12.1772740015,167206833452,4874767744,2.9154117947,424233669283,735134495513,0.577083066939,1657423,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00287443100024,0.00290560675012,0.00294057400015,1.01203440556,0.00148990454933,147031922932,3995795716,2.7176382083,384899510319,596333833528,0.645443019796,27,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.106734371,0.11567859775,0.12780556,1.10483324043,0.0647554134885,147150323155,3999565824,2.71801361917,385196883100,597282077285,0.644916192448,4904,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000163002000136,18.4873788115,46.479324161,2.51411109357,23.5497411436,246365806921,3995845132,1.62191546868,581608693045,758849135445,0.766435205469,142,0,0,0,0,0,4,4,16,64,4,16
element_count_allgather,communication,5.25010000274e-05,0.00198275225011,0.00317245399992,1.60002541908,0.00160739149798,147040204215,3995701327,2.71742095866,384916267586,596326088116,0.645479504011,7,0,0,0,0,0,4,4,16,64,4,16
vertex_exchange_prepare,compute,1.6279999727e-05,9.00709999314e-05,0.000209641999845,2.32751940141,0.000106219591577,147029922391,3995672589,2.71759144263,384895940588,596308878151,0.645464045046,91,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00220228200033,0.0110700210001,0.021779575,1.96743755045,0.011035086304,147092557319,3995801645,2.71652197625,385019721845,596404008310,0.645568635489,320,0,0,0,0,0,4,4,505736,505736,274604,254716
vertex_exchange_unpack,compute,8.39999756863e-07,0.00209120749992,0.00464258700003,2.22005085589,0.00235226574527,147032971493,3995730612,2.71757454905,384903371205,596325359483,0.645458666287,870,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_exchange_pack,compute,3.050035229,3.81445872375,5.270935946,1.38183064171,2.6706321435,303917791055,8140344584,2.67846925175,798240104655,1.22605627467e+12,0.651063186205,5503,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,7.83410000622e-05,1.01630047775,2.224908586,2.18922320191,1.12729739974,152487629653,4009766870,2.62956862739,395707986021,605245567238,0.653797412886,8,0,0,0,0,0,8,8,32,32,8,8
volume_payload_prepare,compute,0.000200562000373,0.000213797250126,0.000220203000026,1.02996179743,0.00011157054762,147029923750,3995672721,2.71759150729,384896240117,596309573894,0.645463794256,170,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00174387900006,0.44867467925,1.788735254,3.98670871508,0.906300876066,149386019594,4011228668,2.68514328108,389556916176,600243981800,0.648997620947,1423,0,0,0,0,0,8,8,10761480,10761480,2940480,2925360
volume_exchange_unpack,compute,3.358425511,4.20667238925,5.422177063,1.28894683524,2.7472616819,155045025084,4210719855,2.71580455595,407724639084,630107580397,0.647071471235,535069,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
