stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.712961759,1.74515125084,1.978707512,1.13383152953,4.61372227914,0,0,0,0,0,0,386163,0,66245889,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.449588887,0.476517168828,0.728164311,1.52809669543,1.69784967418,0,0,0,0,0,0,530788,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012060639,0.0125864513594,0.013408662,1.06532505606,0.031264773711,0,0,0,0,0,0,32574,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.022073542,8.16878389122,8.74895872,1.07102340281,20.3998142833,0,0,0,0,0,0,919225,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.083907054,13.3245725004,14.084773892,1.05705259149,32.8412535497,0,0,0,0,0,0,1577406,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000114341,0.000131201609375,0.000184362000006,1.40518093402,0.000429874077748,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.162235736,0.169349182969,0.178352317,1.05316313828,0.415861391079,0,0,0,0,0,0,28799,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.006625913,0.00714075867188,0.007849613,1.09926876971,0.0183028235154,0,0,0,0,0,0,15030,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.149391251,0.158176643969,0.167710159,1.06027131941,0.391047232764,0,0,0,0,0,0,38575,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,6.53000000028e-05,0.0130759550313,0.028021746,2.14299803976,0.0653378799224,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000103860999999,0.0001158869375,0.000134362000004,1.15942316626,0.000313289836487,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.060119217,0.0617552762656,0.064981124,1.0522359858,0.151515500752,0,0,0,0,0,0,44766,0,0,0,0,0,64,64,4859624,311015936,83720,4859624
face_global_merge,compute,0.072672874,0.0766563326875,0.082219579,1.07257386464,0.191710144685,0,0,0,0,0,0,29256,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.017412677,0.0184754428438,0.022559773,1.22106805183,0.052602280363,0,0,0,0,0,0,9203,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.009644764,0.0143926573437,0.02007836,1.39504189674,0.0468164073259,0,0,0,0,0,0,9745,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,9.07562163,11.8103130493,15.685309384,1.32810276227,36.5731978685,0,0,0,0,0,0,340995,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,0.544325339,0.860436781469,1.332143077,1.54821726092,3.10613779757,0,0,0,0,0,0,466739,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.003389771,0.00384474845312,0.004456576,1.15913330985,0.0103913306313,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.00671359699999,0.0150232360625,0.018945905,1.26110678959,0.0441758791872,0,0,0,0,0,0,8452,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000233422999997,4.16484846275,7.093525617,1.70318936702,16.539866038,0,0,0,0,0,0,3043,0,0,0,0,0,64,64,256,16384,4,256
element_count_allgather,communication,4.13609999868e-05,0.00117584296875,0.001407435,1.1969582992,0.0032816948319,0,0,0,0,0,0,10,0,0,0,0,0,64,64,256,16384,4,256
vertex_exchange_prepare,compute,6.07999999147e-06,6.6318921875e-05,0.000231182999997,3.48592820059,0.000539045892926,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.000385905000002,0.00290438435938,0.005306112,1.82693174988,0.012372180831,0,0,0,0,0,0,2710,0,0,0,0,0,228,228,7113282,7113282,326392,325424
vertex_exchange_unpack,compute,3.74000001102e-06,0.00159850034375,0.005347081,3.34506090093,0.0124677076265,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_exchange_pack,compute,0.148190868,0.265412546375,0.353307863,1.33116488962,0.823802582764,0,0,0,0,0,0,60228,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,2.91810000022e-05,0.046344127625,0.172209983,3.7158965294,0.401539404101,0,0,0,0,0,0,249,0,0,0,0,0,304,304,1216,1216,36,36
volume_payload_prepare,compute,2.60400000087e-05,0.00027462234375,0.000519427,1.89142293707,0.00121114005367,0,0,0,0,0,0,4613,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00197196400001,0.0125372056719,0.07775384,6.20184768719,0.181297448825,0,0,0,0,0,0,20108,0,0,0,0,0,304,304,150935160,150935160,4212000,4225800
volume_exchange_unpack,compute,0.125101172,0.193525115719,0.261672581,1.35213757671,0.610137986276,0,0,0,0,0,0,523705,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
