stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.7040273,1.73668792244,1.797199406,1.03484303817,4.72154691472,179404639662,3095771194,1.72558034164,424527068533,480693833383,0.883154804682,751648,0,132503041,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.447280205,0.472217888297,0.666085737,1.4105474475,1.74991992874,35300386321,802771860,2.27411635867,83151383312,113930439923,0.729843432257,1060495,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0120861779999,0.0126000174531,0.013390353,1.06272495652,0.0351787228969,806327963,21784132,2.70164660034,1638567296,3170870413,0.516756310596,64783,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.012989167,8.1740583252,8.321003859,1.01797705961,21.8606850006,725387433412,21002069392,2.89528994088,1.9600743725e+12,2.27817131608e+12,0.860371807276,1902681,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.17406343,13.5875366769,14.562772615,1.07177430033,38.2588675918,714332015375,16022994087,2.24307377272,1.78579225949e+12,3.04437119823e+12,0.586588212545,3234652,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000115962000109,0.000134126054679,0.000190982999811,1.42390678879,0.000501744653661,505518888027,11304427653,2.23620282461,1.27250978785e+12,2.18472670376e+12,0.582457195062,1229,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.224093479,0.232890929195,0.252505829,1.08422354564,0.663375535227,527762562116,12191723744,2.31007741343,1.32317728301e+12,2.24979332794e+12,0.588132814946,74224,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00657853300004,0.00711682105469,0.00798602400005,1.1221335957,0.0209806362346,505908999697,11312985592,2.23617006196,1.27351970241e+12,2.18663488889e+12,0.582410766827,27499,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.149720132,0.158813039016,0.177301658,1.11641751269,0.465801453924,513310576343,11580827307,2.25610533675,1.29335283483e+12,2.2289799362e+12,0.580244269512,77643,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,9.65819999692e-05,0.0161127807734,0.039757779,2.46746849963,0.104450412206,508115614045,11315050022,2.22686524666,1.2776191607e+12,2.18915206804e+12,0.583613710236,1365,0,0,0,0,0,0,0,0,0,0,0
