stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.966364317,2.06929989675,2.134301151,1.03141219615,2.54494396069,0,0,0,0,0,0,113032,0,16561553,0,166858752,0,0,0,0,0,0,0
coarse_local_size,setup,0.473372981,0.519722179,0.551761021,1.06164609342,0.657920686347,0,0,0,0,0,0,125222,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0141498570001,0.0143780950001,0.0146112800003,1.01621807341,0.0174225126465,0,0,0,0,0,0,8201,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.198036792,8.92788414025,13.924603913,1.55967569631,16.6037190285,0,0,0,0,0,0,264413,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.882490733,14.1552853056,14.330758686,1.01239631534,17.0880186017,0,0,0,0,0,0,478548,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000128241000311,0.000160058250032,0.000195782999981,1.22319842896,0.000233451948978,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.119223886,0.128071527312,0.145295145,1.13448436236,0.173250153387,0,0,0,0,0,0,14777,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00683259000016,0.00753984312507,0.00821950299996,1.09014244244,0.00980094796361,0,0,0,0,0,0,7564,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.153745347,0.160749238375,0.165122143,1.02720326808,0.196891896163,0,0,0,0,0,0,13846,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,5.78209997002e-05,0.0182012925625,0.034515498,1.89632125749,0.0411563326685,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.00268801199991,0.00297140931249,0.00315180000007,1.06070879795,0.0037582111464,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0600024730002,0.060794954375,0.0613998200001,1.00994927344,0.0732132393891,0,0,0,0,0,0,12780,0,0,0,0,0,16,16,4859624,77753984,305624,4859624
face_global_merge,compute,0.0730329560001,0.0779359589376,0.0804576280002,1.03235565581,0.0959377988315,0,0,0,0,0,0,7247,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.018384641,0.0193650452499,0.0203400999999,1.05035127661,0.0242535663865,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0333184450001,0.0412248978125,0.0576945619996,1.39950770192,0.0687950840755,0,0,0,0,0,0,19394,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,28.821746462,37.0059078494,45.467016115,1.22864209412,54.2149396388,0,0,0,0,0,0,426230,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,2.846417965,3.57235697475,4.197200812,1.17491080585,5.00474867536,0,0,0,0,0,0,250653,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00315548199978,0.0033402900624,0.00361236399976,1.08145218897,0.0043073883649,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.0342156950001,0.0394431776251,0.047905889,1.21455450307,0.0571230554015,0,0,0,0,0,0,7053,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000168881999798,9.10056519644,17.926495896,1.96982225928,21.3755811571,0,0,0,0,0,0,463,0,0,0,0,0,16,16,64,1024,4,64
element_count_allgather,communication,4.92010003654e-05,0.000377012250084,0.000591968000208,1.5701558771,0.000705863549923,0,0,0,0,0,0,17,0,0,0,0,0,16,16,64,1024,4,64
vertex_exchange_prepare,compute,4.73999989481e-06,6.59283124662e-05,0.00022034299991,3.342160472,0.000262737330502,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00514769899974,0.00702042049997,0.0108980340001,1.55233351053,0.0129948324298,0,0,0,0,0,0,1209,0,0,0,0,0,23,23,2756358,2756358,379390,369116
