stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.709258232,1.74755845453,1.968089215,1.12619363884,3.63764036683,44857148599,778640308,1.73582212048,106136074681,120719342205,0.879196926875,192745,0,33125761,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.447096752,0.4674012055,0.667570789,1.42826073434,1.23387823645,9231496674,199788287,2.16420255626,21606634791,28914730652,0.74725353838,281876,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0121561129999,0.012500591,0.012797056,1.0237160787,0.0236529356125,201250934,5326002,2.64644833897,408769432,789865362,0.517517860215,15973,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.068485108,8.19503275662,8.420620145,1.02752733211,15.5639223668,181379811780,5266441850,2.90354356326,490014008488,571360484901,0.857626702296,473745,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.304166927,13.556626987,13.776110724,1.01619014355,25.4625329409,179178088474,3992950861,2.22848167151,447653629594,766504113281,0.584019866088,834122,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000115740999945,0.000125398374983,0.000175300999899,1.39795272405,0.00032401071492,132344192923,2982003036,2.25321789354,329847322507,570219047085,0.578457216035,91,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.131959146,0.139575082062,0.17438449,1.24939557565,0.322316719861,135027945233,3162238437,2.34191406197,336088619851,579959542386,0.579503560659,12510,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00654892199987,0.0070742589375,0.00803334700004,1.13557435076,0.0148481212667,132441728956,2984268348,2.25326894441,330099942169,570696687752,0.578415731602,5378,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.153427024,0.159398792156,0.164975535,1.03498610478,0.304926047601,134307312463,3051573086,2.2720826067,335092976945,581350278676,0.576404603621,16782,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.66199999462e-05,0.0375187088437,0.0519273509999,1.38403885955,0.0959778787974,133924799894,2990286014,2.23280976814,332970020448,572850561403,0.581251102613,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000103040999875,0.000114006374993,0.000125841000227,1.10380669708,0.000232593267997,132341580517,2981891862,2.25317836643,329842654293,570215858983,0.578452263466,478,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0565125540002,0.0586012249063,0.0604448270001,1.03146012898,0.111720820878,136289174938,2999235777,2.20064123094,337524532365,574251508961,0.587764293342,25374,0,0,0,0,0,32,32,4859624,155507968,153824,4859624
face_global_merge,compute,0.0727829049999,0.0764650671562,0.0804580699998,1.05221996125,0.14871151218,132925713148,3010542228,2.26483060102,331266746500,575555625383,0.575559914438,9476,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0173563799999,0.0195644596563,0.0547730590001,2.79962033005,0.101237631361,132490918995,2987792459,2.25509225965,330186935363,571503208757,0.577751673663,84,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.016946275,0.02395426375,0.0325389029999,1.35837625149,0.0601420027826,132656113663,2993526872,2.25660679281,330487759583,571832673332,0.577944869182,11352,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,14.657106946,19.784673843,25.425674369,1.2851197129,46.9945461484,395284701343,9165268486,2.31864993886,1.03734319812e+12,1.74864898705e+12,0.593225516271,428199,0,0,0,0,0,0,0,0,0,0,0
