stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.740380345,1.76937880119,1.797576228,1.01593634263,2.18425756233,22454731320,400497671,1.7835781034,53062980097,60946670769,0.870646081689,107309,0,16562881,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.483796383,0.504453112625,0.521511114,1.03381484017,0.633694736752,4275655338,99923284,2.33702850442,10117518746,14360319383,0.704546916831,122398,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012824334,0.01374726325,0.014660155,1.06640534435,0.0178137393702,100819900,2691604,2.66971500666,204762061,430604950,0.475521846649,8160,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.620395508,8.74699912975,8.948417049,1.02302708806,10.8733344966,90792021835,2623754157,2.8898510067,245013776033,304324858536,0.805106021282,263084,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,14.744256292,15.1171337131,15.399009379,1.01864610522,18.7115306514,85330126226,2035741842,2.38572463447,215432871209,363218008481,0.593122769738,475183,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000120680999771,0.000308749937432,0.00050810599987,1.64568778247,0.000617406013383,57259642544,1312782326,2.29268341134,148034483261,248763359136,0.595081541651,187,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.121452512,0.13282320775,0.138742359,1.04456413416,0.168587591525,58357961764,1398949320,2.39718673805,150622656581,253380349113,0.594452794419,8964,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00773641199976,0.00808394024997,0.00849474100005,1.05081689589,0.0103220670035,57308400184,1313951394,2.2927727694,148160808978,249031281260,0.594948587295,4623,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.163611416,0.173862502187,0.184297424,1.06001824247,0.223942125969,58253104904,1347389694,2.31299206492,150680553982,254812384923,0.591339208365,11903,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,2.56999996964e-05,0.01374155925,0.0357074469998,2.59850038487,0.0433885695226,57520812461,1313772165,2.28399445138,148547942896,249241598533,0.595999800075,10,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000101041000107,0.000125019187436,0.000185041999885,1.48010880313,0.000224846869524,57258342177,1312725574,2.2926363637,148032149567,248761314997,0.59507705034,252,0,0,0,0,0,0,0,0,0,0,0
