stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.935209124,2.07889532944,3.108356253,1.49519613084,5.61718049239,0,0,0,0,0,0,223985,0,33123105,0,333713408,0,0,0,0,0,0,0
coarse_local_size,setup,0.488116505,0.551090008437,1.454651614,2.63958988864,2.62873364708,0,0,0,0,0,0,255828,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0139356919999,0.0144410069999,0.0151484630001,1.04898938143,0.0273751281796,0,0,0,0,0,0,16315,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.328577732,8.55826215741,8.794272375,1.02757688573,15.8923273939,0,0,0,0,0,0,532281,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.204040989,13.4404388961,13.686366415,1.01829758097,24.7329405578,0,0,0,0,0,0,900337,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submesh_initialization,setup,0.000127782000163,0.000145456062484,0.000216222999825,1.48651762005,0.000390741445885,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.135833834,0.148390854812,0.167999285,1.13214042208,0.303595286263,0,0,0,0,0,0,26445,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00681819100009,0.007559777,0.00839898499999,1.1110096237,0.0151779946884,0,0,0,0,0,0,11686,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.153896426,0.161967577875,0.16952092,1.04663490202,0.306345067093,0,0,0,0,0,0,29144,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.71609999092e-05,0.0190830194063,0.0404577740001,2.12009290243,0.0731121532995,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.00217526400002,0.00287063678127,0.00339770399978,1.1836063768,0.00614006731309,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0575393100003,0.06031693475,0.0641704989998,1.06388859556,0.115963951951,0,0,0,0,0,0,27565,0,0,0,0,0,32,32,4859624,155507968,153824,4859624
face_global_merge,compute,0.0741395699997,0.0787531826874,0.0809825249999,1.02830796466,0.146345342241,0,0,0,0,0,0,15649,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0177814079998,0.0190335068125,0.0195171670002,1.02541098666,0.0352699114314,0,0,0,0,0,0,1301,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0181117689999,0.0247897654687,0.0340388660002,1.37310157465,0.0615124002903,0,0,0,0,0,0,16973,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
local_volume_mesh,compute,14.39440307,19.7897943667,25.274959612,1.27717141187,45.6749479541,0,0,0,0,0,0,498419,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,1.349046866,1.75789541009,2.267889228,1.29011613261,4.09835362923,0,0,0,0,0,0,455050,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjacency_build,compute,0.00325591699993,0.00376015146877,0.00404911299984,1.07684837525,0.00731724316742,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.0157876789999,0.0242712743437,0.0298148929996,1.2284024554,0.0538791636829,0,0,0,0,0,0,6043,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000223983000069,6.00861105844,11.820042126,1.96718376527,21.3602639612,0,0,0,0,0,0,1862,0,0,0,0,0,32,32,128,4096,4,128
